HOG	OG	Gene Tree Parent Clade	Af	Aq	Ga	GaY	Gw	GwY
N0.HOG0003718	OG0001392	n4	jg31827.t1, jg31827.t2		rna-XM_040166524.1		GwA_33162-RA	
N0.HOG0003719	OG0001393	n2	jg31835.t1, jg31835.t3, jg31835.t2		rna-XM_040166728.1		GwA_33181-RA	
N0.HOG0003720	OG0001393	n6	jg31834.t1				GwA_33179-RA	
N0.HOG0003721	OG0001394	n0	jg31866.t1	ApeQuad19313-RA	rna-XM_040167922.1, rna-XM_040167627.1, rna-XM_040167629.1		GwA_33207-RA, GwA_33206-RA, GwA_33205-RA	
N0.HOG0003722	OG0001395	n1	jg31892.t1	ApeQuad19326-RA	rna-XM_040166814.1		GwA_33222-RA	
N0.HOG0003723	OG0001395	n4	jg31888.t1	ApeQuad19325-RA	rna-XM_040166813.1		GwA_33221-RA	
N0.HOG0003724	OG0001396	n1	jg27444.t1	ApeQuad13012-RA	rna-XM_040172415.1		GwA_04276-RA	
N0.HOG0003725	OG0001396	n4	jg31893.t1, jg31893.t2		rna-XM_040166818.1		GwA_33223-RA	
N0.HOG0003726	OG0001397	n1	jg27890.t1	ApeQuad12661-RA	rna-XM_040170540.1		GwA_03799-RA	
N0.HOG0003727	OG0001397	n4	jg31960.t1	ApeQuad19361-RA	rna-XM_040167119.1		GwA_33282-RA	
N0.HOG0003728	OG0001398	n1	jg21734.t1	ApeQuad14039-RA	rna-XM_040180310.1		GwA_12494-RA	
N0.HOG0003729	OG0001398	n4	jg32083.t1	ApeQuad19408-RA	rna-XM_040166857.1		GwA_33342-RA	
N0.HOG0003730	OG0001399	n1	jg27380.t1	ApeQuad13061-RA	rna-XM_040171659.1			
N0.HOG0003731	OG0001399	n3	jg32234.t1, jg32234.t2	ApeQuad19457-RA	rna-XM_040167138.1		GwA_33434-RA	
N0.HOG0003732	OG0001400	n1	jg19668.t1	ApeQuad17127-RA	rna-XM_040189295.1		GwA_17404-RA	
N0.HOG0003733	OG0001400	n4	jg19669.t1, jg19671.t1		rna-XM_040189270.1		GwA_17402-RA	
N0.HOG0003734	OG0001401	n0	jg595.t1, jg2537.t1, jg5239.t1, jg1312.t1, jg19680.t1, jg19681.t1		rna-XM_040169351.1		GwA_03329-RA	
N0.HOG0003735	OG0001402	n1	jg18452.t1	ApeQuad09624-RA, ApeQuad09625-RA	rna-XM_040164299.1			
N0.HOG0003736	OG0001402	n4	jg19751.t1	ApeQuad17085-RA	rna-XM_040188768.1		GwA_17343-RA	
N0.HOG0003737	OG0001403	n0	jg19773.t1, jg19773.t2, jg19773.t3	ApeQuad17092-RA	rna-XM_040188059.1, rna-XM_040189351.1		GwA_17352-RA, GwA_17354-RA	
N0.HOG0003738	OG0001404	n1	jg28209.t1	ApeQuad12433-RA	rna-XM_040171251.1		GwA_03565-RA	
N0.HOG0003739	OG0001404	n4	jg19786.t1	ApeQuad17097-RA	rna-XM_040189246.1		GwA_17369-RA	
N0.HOG0003740	OG0001405	n1	jg18798.t1	ApeQuad09079-RA	rna-XM_040164563.1		GwA_31642-RA	
N0.HOG0003741	OG0001405	n4	jg19849.t1	ApeQuad17045-RA	rna-XM_040189671.1		GwA_17298-RA	
N0.HOG0003742	OG0001406	n0	jg19899.t1	ApeQuad17058-RA, ApeQuad09074-RA	rna-XM_040189668.1, rna-XM_040166241.1		GwA_17313-RA, GwA_31637-RA, GwA_17314-RA	
N0.HOG0003743	OG0001407	n1	jg767.t1	ApeQuad14631-RA	rna-XM_040199184.1		GwA_24580-RA	
N0.HOG0003744	OG0001407	n4	jg19974.t1	ApeQuad17017-RA	rna-XM_040189080.1		GwA_17260-RA	
N0.HOG0003745	OG0001408	n1	jg770.t1	ApeQuad14629-RA	rna-XM_040199176.1		GwA_24577-RA	
N0.HOG0003746	OG0001408	n4	jg19976.t1	ApeQuad17016-RA	rna-XM_040188388.1		GwA_17258-RA	
N0.HOG0003747	OG0001409	n1	jg18420.t1	ApeQuad09592-RA	rna-XM_040165291.1		GwA_32104-RA	
N0.HOG0003748	OG0001409	n4	jg19994.t1	ApeQuad17010-RA	rna-XM_040189206.1		GwA_17250-RA	
N0.HOG0003749	OG0001410	n1	jg19419.t1	ApeQuad08716-RA	rna-XM_040164708.1		GwA_31122-RA	
N0.HOG0003750	OG0001410	n4	jg19420.t1, jg20052.t1	ApeQuad16963-RA	rna-XM_040188873.1			
N0.HOG0003751	OG0001411	n1	jg17772.t1	ApeQuad20123-RA	rna-XM_040177101.1		GwA_08399-RA	
N0.HOG0003752	OG0001411	n4	jg20089.t1	ApeQuad16932-RA	rna-XM_040187962.1		GwA_17153-RA	
N0.HOG0003753	OG0001412	n1	jg19324.t1	ApeQuad08758-RA	rna-XM_040164548.1		GwA_31188-RA	
N0.HOG0003754	OG0001412	n4	jg20128.t1	ApeQuad16910-RA	rna-XM_040189342.1		GwA_17133-RA	
N0.HOG0003755	OG0001413	n1	jg18484.t1	ApeQuad09650-RA	rna-XM_040164650.1		GwA_32028-RA	
N0.HOG0003756	OG0001413	n4	jg20145.t1	ApeQuad16902-RA	rna-XM_040189056.1		GwA_17125-RA	
N0.HOG0003757	OG0001414	n1	jg18476.t1	ApeQuad09645-RA	rna-XM_040166192.1			
N0.HOG0003758	OG0001414	n3	jg20153.t1, jg20153.t2	ApeQuad16898-RA	rna-XM_040188593.1		GwA_17116-RA	
N0.HOG0003759	OG0001415	n1	jg18469.t1	ApeQuad09641-RA	rna-XM_040164477.1		GwA_32047-RA	
N0.HOG0003760	OG0001415	n4	jg20167.t1	ApeQuad16888-RA	rna-XM_040188578.1		GwA_17108-RA	
N0.HOG0003761	OG0001416	n1	jg18550.t1	ApeQuad09287-RA	rna-XM_040166432.1		GwA_31949-RA	
N0.HOG0003762	OG0001416	n4	jg20170.t1	ApeQuad16885-RA	rna-XM_040189754.1		GwA_17104-RA	
N0.HOG0003763	OG0001417	n1	jg267.t1		rna-XM_040199696.1		GwA_25121-RA	
N0.HOG0003764	OG0001417	n3	jg20175.t1	ApeQuad16876-RA	rna-XM_040187945.1, rna-XM_040187944.1		GwA_17087-RA	
N0.HOG0003765	OG0001418	n1	jg975.t1	ApeQuad14508-RA	rna-XM_040198979.1		GwA_24386-RA	
N0.HOG0003766	OG0001418	n4	jg20181.t1	ApeQuad16871-RA	rna-XM_040189113.1		GwA_17081-RA	
N0.HOG0003767	OG0001419	n1	jg18574.t1	ApeQuad09267-RA	rna-XM_040165620.1		GwA_31917-RA	
N0.HOG0003768	OG0001419	n4	jg20209.t1	ApeQuad16849-RA	rna-XM_040188308.1		GwA_17042-RA	
N0.HOG0003769	OG0001420	n1	jg30175.t1	ApeQuad11655-RA	rna-XM_040202584.1, rna-XM_040178454.1		GwA_26012-RA	
N0.HOG0003770	OG0001420	n5	jg20231.t1		rna-XM_040188870.1		GwA_17021-RA	
N0.HOG0003771	OG0001421	n2	jg18565.t1, jg18565.t2	ApeQuad09274-RA	rna-XM_040166245.1			
N0.HOG0003772	OG0001421	n5	jg18564.t1, jg20230.t1		rna-XM_040188865.1			
N0.HOG0003773	OG0001422	n0	jg20237.t1		rna-XM_040189523.1		GwA_38458-RA, GwA_17012-RA, GwA_17013-RA, GwA_17010-RA, GwA_17011-RA, GwA_38459-RA	
N0.HOG0003774	OG0001423	n1	jg18363.t1	ApeQuad09552-RA	rna-XM_040165885.1		GwA_32168-RA	
N0.HOG0003775	OG0001423	n4	jg20309.t1	ApeQuad16765-RA	rna-XM_040188601.1		GwA_16934-RA	
N0.HOG0003776	OG0001424	n0	jg20311.t1, jg20312.t1	ApeQuad16764-RA, ApeQuad16763-RA	rna-XM_040189158.1, rna-XM_040187819.1		GwA_16933-RA, GwA_16932-RA	
N0.HOG0003777	OG0001425	n0	jg20377.t1	ApeQuad21652-RA, ApeQuad21655-RA, ApeQuad21657-RA, ApeQuad21697-RA, ApeQuad21699-RA	rna-XM_040188734.1		GwA_16866-RA	
N0.HOG0003778	OG0001426	n1	jg19068.t1	ApeQuad08892-RA	rna-XM_040165967.1		GwA_31310-RA	
N0.HOG0003779	OG0001426	n4	jg20384.t1	ApeQuad16716-RA	rna-XM_040189409.1		GwA_16861-RA	
N0.HOG0003780	OG0001427	n1	jg18381.t1	ApeQuad09565-RA	rna-XM_040166422.1		GwA_32152-RA	
N0.HOG0003781	OG0001427	n4	jg20400.t1	ApeQuad16703-RA	rna-XM_040189549.1		GwA_16848-RA	
N0.HOG0003782	OG0001428	n1	jg18215.t1	ApeQuad09439-RA	rna-XM_040164116.1, rna-XM_040164128.1			
N0.HOG0003783	OG0001428	n4	jg20404.t1	ApeQuad16700-RA	rna-XM_040188999.1		GwA_16845-RA	
N0.HOG0003784	OG0001429	n1	jg12169.t1	ApeQuad21238-RA	rna-XM_040181189.1		GwA_11062-RA	
N0.HOG0003785	OG0001429	n4	jg20460.t1	ApeQuad16661-RA	rna-XM_040187825.1		GwA_16793-RA	
N0.HOG0003786	OG0001430	n1	jg18137.t1	ApeQuad09352-RA	rna-XM_040165487.1		GwA_32394-RA	
N0.HOG0003787	OG0001430	n4	jg20477.t1	ApeQuad16648-RA	rna-XM_040188888.1		GwA_16777-RA	
N0.HOG0003788	OG0001431	n1	jg19122.t1	ApeQuad08860-RA	rna-XM_040166271.1		GwA_31351-RA	
N0.HOG0003789	OG0001431	n4	jg20491.t1	ApeQuad16638-RA	rna-XM_040189027.1		GwA_16766-RA	
N0.HOG0003790	OG0001432	n1	jg18524.t1	ApeQuad09313-RA				
N0.HOG0003791	OG0001432	n2	jg20547.t1, jg20548.t1	ApeQuad16591-RA	rna-XM_040189417.1		GwA_16703-RA, GwA_16702-RA	
N0.HOG0003792	OG0001433	n2	jg18493.t1		rna-XM_040164489.1		GwA_32013-RA	
N0.HOG0003793	OG0001433	n4	jg20550.t1		rna-XM_040164486.1, rna-XM_040189422.1		GwA_16698-RA	
N0.HOG0003794	OG0001434	n1	jg18905.t1	ApeQuad09000-RA	rna-XM_040165557.1		GwA_31527-RA	
N0.HOG0003795	OG0001434	n4	jg20575.t1	ApeQuad16571-RA	rna-XM_040189044.1		GwA_16673-RA	
N0.HOG0003796	OG0001435	n1	jg18164.t1	ApeQuad09373-RA	rna-XM_040165474.1		GwA_32371-RA	
N0.HOG0003797	OG0001435	n4	jg20620.t1	ApeQuad16536-RA	rna-XM_040188698.1		GwA_16646-RA	
N0.HOG0003798	OG0001436	n1	jg18543.t1	ApeQuad09293-RA	rna-XM_040165608.1		GwA_31957-RA	
N0.HOG0003799	OG0001436	n4	jg20640.t1	ApeQuad16517-RA	rna-XM_040188767.1		GwA_16575-RA	
N0.HOG0003800	OG0001437	n1	jg18386.t1	ApeQuad09569-RA	rna-XM_040165253.1		GwA_32145-RA	
N0.HOG0003801	OG0001437	n4	jg20654.t1	ApeQuad16490-RA	rna-XM_040188269.1		GwA_16587-RA	
N0.HOG0003802	OG0001438	n1	jg20728.t1, jg20728.t2		rna-XM_040165470.1		GwA_32240-RA	
N0.HOG0003803	OG0001438	n4	jg18290.t1, jg20729.t1	ApeQuad09499-RA			GwA_16518-RA	
N0.HOG0003804	OG0001439	n1	jg18298.t1	ApeQuad09505-RA	rna-XM_040165171.1		GwA_32232-RA	
N0.HOG0003805	OG0001439	n4	jg20737.t1	ApeQuad16455-RA	rna-XM_040188216.1		GwA_16514-RA	
N0.HOG0003806	OG0001440	n1	jg18304.t1	ApeQuad09509-RA	rna-XM_040166018.1		GwA_32224-RA	
N0.HOG0003807	OG0001440	n4	jg20748.t1	ApeQuad16448-RA	rna-XM_040189379.1		GwA_16501-RA	
N0.HOG0003808	OG0001441	n1	jg19368.t1	ApeQuad08733-RA	rna-XM_040166194.1		GwA_31147-RA	
N0.HOG0003809	OG0001441	n4	jg20768.t1	ApeQuad16421-RA	rna-XM_040188516.1		GwA_16480-RA	
N0.HOG0003810	OG0001442	n1	jg19356.t1	ApeQuad08740-RA	rna-XM_040165343.1		GwA_31164-RA	
N0.HOG0003811	OG0001442	n4	jg20772.t1	ApeQuad16417-RA	rna-XM_040188517.1		GwA_16476-RA	
N0.HOG0003812	OG0001443	n0	jg20788.t1, jg266.t1, jg265.t1, jg265.t2, jg265.t3	ApeQuad15112-RA	rna-XM_040199792.1		GwA_25124-RA	
N0.HOG0003813	OG0001444	n1	jg19202.t1	ApeQuad08811-RA	rna-XM_040164191.1		GwA_31423-RA	
N0.HOG0003814	OG0001444	n4	jg20814.t1	ApeQuad16377-RA	rna-XM_040189580.1		GwA_16432-RA	
N0.HOG0003815	OG0001445	n0	jg20927.t1, jg28108.t1		rna-XM_040179637.1	rna-XM_040168020.1, rna-XM_040168568.1, rna-XM_040169067.1, rna-XM_040169094.1, rna-XM_040168147.1		
N0.HOG0003816	OG0001446	n1	jg19390.t1	ApeQuad08725-RA	rna-XM_040166050.1		GwA_31135-RA	
N0.HOG0003817	OG0001446	n4	jg20955.t1	ApeQuad16270-RA	rna-XM_040188663.1		GwA_16313-RA	
N0.HOG0003818	OG0001447	n1	jg18188.t1	ApeQuad09390-RA	rna-XM_040164274.1		GwA_32340-RA	
N0.HOG0003819	OG0001447	n4	jg20960.t1	ApeQuad16276-RA	rna-XM_040188730.1		GwA_16306-RA	
N0.HOG0003820	OG0001448	n1	jg19530.t1		rna-XM_040165589.1		GwA_30958-RA	
N0.HOG0003821	OG0001448	n3	jg20980.t2, jg20980.t1	ApeQuad16291-RA	rna-XM_040188912.1		GwA_16288-RA	
N0.HOG0003822	OG0001449	n1	jg253.t1	ApeQuad15101-RA	rna-XM_040199270.1		GwA_25140-RA	
N0.HOG0003823	OG0001449	n4	jg7279.t1	ApeQuad04532-RA	rna-XM_040185457.1		GwA_16265-RA	
N0.HOG0003824	OG0001450	n1	jg30832.t1	ApeQuad11808-RA	rna-XM_040177709.1		GwA_09108-RA	
N0.HOG0003825	OG0001450	n4	jg7290.t1	ApeQuad04525-RA	rna-XM_040185538.1		GwA_16259-RA	
N0.HOG0003826	OG0001451	n1	jg30800.t1	ApeQuad11832-RA	rna-XM_040178358.1		GwA_09140-RA	
N0.HOG0003827	OG0001451	n4	jg7312.t1	ApeQuad04509-RA	rna-XM_040185470.1		GwA_16220-RA	
N0.HOG0003828	OG0001452	n1	jg29991.t1				GwA_10315-RA	
N0.HOG0003829	OG0001452	n3	jg7318.t1				GwA_16214-RA	
N0.HOG0003830	OG0001452	n4	jg11488.t1, jg21243.t1	ApeQuad21425-RA			GwA_11333-RA	
N0.HOG0003831	OG0001453	n1	jg221.t1	ApeQuad15078-RA			GwA_25173-RA	
N0.HOG0003832	OG0001453	n5	jg7323.t1	ApeQuad04503-RA				
N0.HOG0003833	OG0001453	n6	jg29988.t1	ApeQuad11590-RA				
N0.HOG0003834	OG0001454	n1	jg7485.t1	ApeQuad04442-RA	rna-XM_040178158.1		GwA_16093-RA	
N0.HOG0003835	OG0001454	n4	jg30612.t1	ApeQuad11975-RA			GwA_09624-RA, GwA_09625-RA	
N0.HOG0003836	OG0001455	n1	jg30617.t1	ApeQuad11971-RA	rna-XM_040178775.1		GwA_09620-RA	
N0.HOG0003837	OG0001455	n4	jg7495.t1	ApeQuad04438-RA			GwA_16085-RA, GwA_16087-RA	
N0.HOG0003838	OG0001456	n1	jg30626.t1	ApeQuad11963-RA	rna-XM_040178709.1		GwA_09608-RA	
N0.HOG0003839	OG0001456	n4	jg7506.t1, jg7504.t1	ApeQuad04434-RA			GwA_16081-RA	
N0.HOG0003840	OG0001457	n1	jg30844.t1	ApeQuad11801-RA	rna-XM_040177976.1		GwA_09096-RA	
N0.HOG0003841	OG0001457	n4	jg7620.t1	ApeQuad04351-RA	rna-XM_040187040.1		GwA_15956-RA	
N0.HOG0003842	OG0001458	n0	jg7682.t1, jg7683.t1, jg7681.t1, jg7680.t1, jg7684.t1, jg7702.t1		rna-XM_040160785.1, rna-XM_040183231.1			
N0.HOG0003843	OG0001459	n1	jg16256.t1	ApeQuad16060-RA	rna-XM_040191646.1		GwA_17996-RA	
N0.HOG0003844	OG0001459	n4	jg7709.t1	ApeQuad04299-RA	rna-XM_040187216.1		GwA_15870-RA	
N0.HOG0003845	OG0001460	n1	jg30598.t1	ApeQuad11988-RA	rna-XM_040179180.1		GwA_09643-RA	
N0.HOG0003846	OG0001460	n4	jg7871.t1	ApeQuad04195-RA	rna-XM_040185615.1		GwA_15708-RA	
N0.HOG0003847	OG0001461	n1	jg12508.t1	ApeQuad21736-RA	rna-XM_040180580.1		GwA_10523-RA	
N0.HOG0003848	OG0001461	n4	jg7885.t1	ApeQuad04188-RA	rna-XM_040186531.1		GwA_15697-RA	
N0.HOG0003849	OG0001462	n1	jg12341.t1	ApeQuad21082-RA	rna-XM_040180671.1		GwA_10547-RA	
N0.HOG0003850	OG0001462	n4	jg7930.t1	ApeQuad03779-RA	rna-XM_040185639.1		GwA_15652-RA	
N0.HOG0003851	OG0001463	n1	jg12339.t1	ApeQuad21084-RA	rna-XM_040180665.1, rna-XM_040180668.1		GwA_10545-RA	
N0.HOG0003852	OG0001463	n5	jg7944.t1		rna-XM_040186144.1		GwA_15632-RA	
N0.HOG0003853	OG0001464	n1	jg12554.t1	ApeQuad21123-RA	rna-XM_040181102.1		GwA_10488-RA	
N0.HOG0003854	OG0001464	n4	jg7972.t1	ApeQuad03809-RA	rna-XM_040187695.1		GwA_15612-RA	
N0.HOG0003855	OG0001465	n1	jg8062.t1	ApeQuad03883-RA	rna-XM_040187536.1		GwA_15521-RA	
N0.HOG0003856	OG0001465	n4	jg8022.t1	ApeQuad03846-RA	rna-XM_040186268.1		GwA_15563-RA	
N0.HOG0003857	OG0001466	n1	jg12006.t1	ApeQuad21353-RA	rna-XM_040182330.1		GwA_11237-RA	
N0.HOG0003858	OG0001466	n4	jg8035.t1	ApeQuad03854-RA	rna-XM_040186642.1		GwA_15553-RA	
N0.HOG0003859	OG0001467	n0	jg8073.t1		rna-XM_040161240.1, rna-XM_040161283.1, rna-XM_040161285.1, rna-XM_040161284.1, rna-XM_040178175.1, rna-XM_040178053.1, rna-XM_040186008.1			
N0.HOG0003860	OG0001468	n1	jg11865.t1	ApeQuad21464-RA	rna-XM_040180880.1		GwA_11378-RA	
N0.HOG0003861	OG0001468	n4	jg8088.t1	ApeQuad03903-RA	rna-XM_040185630.1		GwA_15498-RA	
N0.HOG0003862	OG0001469	n1	jg15628.t1	ApeQuad15591-RA	rna-XM_040191153.1		GwA_18777-RA	
N0.HOG0003863	OG0001469	n4	jg8137.t1	ApeQuad03945-RA	rna-XM_040186384.1		GwA_15443-RA	
N0.HOG0003864	OG0001470	n1	jg15466.t1	ApeQuad16185-RA	rna-XM_040191391.1		GwA_19070-RA	
N0.HOG0003865	OG0001470	n4	jg8259.t1	ApeQuad04046-RA	rna-XM_040187629.1		GwA_15297-RA	
N0.HOG0003866	OG0001471	n1	jg31089.t1	ApeQuad12351-RA	rna-XM_040178296.1		GwA_08809-RA	
N0.HOG0003867	OG0001471	n4	jg8275.t1	ApeQuad04027-RA	rna-XM_040186552.1		GwA_15321-RA	
N0.HOG0003868	OG0001472	n1	jg31062.t1	ApeQuad12326-RA	rna-XM_040178822.1		GwA_08844-RA	
N0.HOG0003869	OG0001472	n4	jg8283.t1	ApeQuad04020-RA	rna-XM_040187671.1		GwA_15328-RA	
N0.HOG0003870	OG0001473	n1	jg15931.t1	ApeQuad15816-RA	rna-XM_040192124.1		GwA_18437-RA	
N0.HOG0003871	OG0001473	n4	jg8316.t1	ApeQuad04094-RA	rna-XM_040185878.1		GwA_15221-RA	
N0.HOG0003872	OG0001474	n1	jg15930.t1	ApeQuad15815-RA	rna-XM_040192126.1		GwA_18438-RA	
N0.HOG0003873	OG0001474	n4	jg8317.t1	ApeQuad04095-RA	rna-XM_040185882.1		GwA_15220-RA	
N0.HOG0003874	OG0001475	n1	jg30606.t1	ApeQuad11980-RA	rna-XM_040178891.1		GwA_09630-RA	
N0.HOG0003875	OG0001475	n4	jg8352.t1	ApeQuad04123-RA	rna-XM_040185907.1		GwA_15177-RA	
N0.HOG0003876	OG0001476	n1	jg30607.t1	ApeQuad11979-RA	rna-XM_040178887.1		GwA_09629-RA	
N0.HOG0003877	OG0001476	n4	jg8353.t1	ApeQuad04124-RA	rna-NM_001267644.1		GwA_15176-RA	
N0.HOG0003878	OG0001477	n1	jg16015.t1	ApeQuad15872-RA	rna-XM_040190076.1		GwA_18359-RA	
N0.HOG0003879	OG0001477	n4	jg8372.t1	ApeQuad04141-RA	rna-XM_040187430.1		GwA_15154-RA	
N0.HOG0003880	OG0001478	n1	jg16018.t1	ApeQuad15875-RA	rna-XM_040189804.1			
N0.HOG0003881	OG0001478	n3	jg8377.t1	ApeQuad18932-RA, ApeQuad04144-RA	rna-XM_040167268.1, rna-XM_040187562.1			
N0.HOG0003882	OG0001479	n1	jg16029.t1	ApeQuad15885-RA	rna-XM_040190649.1		GwA_18347-RA	
N0.HOG0003883	OG0001479	n4	jg8385.t1	ApeQuad04156-RA	rna-XM_040186016.1		GwA_15137-RA	
N0.HOG0003884	OG0001480	n1	jg15891.t1	ApeQuad15790-RA	rna-XM_040190588.1		GwA_18480-RA	
N0.HOG0003885	OG0001480	n4	jg8403.t1	ApeQuad04167-RA	rna-XM_040187537.1		GwA_15117-RA	
N0.HOG0003886	OG0001481	n0	jg8431.t1, jg8431.t2	ApeQuad03739-RA	rna-XM_040187395.1		GwA_21388-RA, GwA_21390-RA, GwA_21389-RA, GwA_15084-RA	
N0.HOG0003887	OG0001482	n1	jg15779.t1	ApeQuad15712-RA	rna-XM_040190734.1		GwA_18591-RA	
N0.HOG0003888	OG0001482	n4	jg8474.t1	ApeQuad03711-RA	rna-XM_040187538.1		GwA_15046-RA	
N0.HOG0003889	OG0001483	n1	jg16465.t1	ApeQuad15363-RA	rna-XM_040189909.1		GwA_17771-RA	
N0.HOG0003890	OG0001483	n4	jg8504.t1, jg8505.t1		rna-XM_040186400.1		GwA_15009-RA	
N0.HOG0003891	OG0001484	n1	jg8519.t1	ApeQuad03678-RA	rna-XM_040187704.1		GwA_14991-RA, GwA_14993-RA	
N0.HOG0003892	OG0001484	n5	jg8520.t1, jg16450.t1		rna-XM_040190399.1			
N0.HOG0003893	OG0001485	n1	jg16313.t1	ApeQuad15474-RA	rna-XM_040191491.1		GwA_17932-RA	
N0.HOG0003894	OG0001485	n4	jg8612.t1	ApeQuad03424-RA	rna-XM_040187359.1		GwA_14900-RA	
N0.HOG0003895	OG0001486	n1	jg15450.t1		rna-XM_040190646.1		GwA_15836-RA, GwA_18968-RA	
N0.HOG0003896	OG0001486	n4	jg8628.t1, jg16333.t1	ApeQuad15455-RA			GwA_14884-RA	
N0.HOG0003897	OG0001487	n0	jg8637.t2, jg8637.t5, jg8637.t4, jg8637.t1, jg8637.t3	ApeQuad03441-RA	rna-XM_040186281.1		GwA_14875-RA	
N0.HOG0003898	OG0001488	n1	jg30492.t1	ApeQuad12080-RA	rna-XM_040178477.1		GwA_09773-RA	
N0.HOG0003899	OG0001488	n4	jg8773.t1	ApeQuad21893-RA	rna-XM_040186811.1		GwA_14722-RA	
N0.HOG0003900	OG0001489	n1	jg30489.t1	ApeQuad12082-RA, ApeQuad12081-RA	rna-XM_040178846.1		GwA_09775-RA	
N0.HOG0003901	OG0001489	n5	jg8774.t1	ApeQuad03557-RA	rna-XM_040186814.1			
N0.HOG0003902	OG0001490	n1	jg1013.t1				GwA_24330-RA	
N0.HOG0003903	OG0001490	n2	jg186.t1	ApeQuad15053-RA	rna-XM_040199970.1		GwA_25631-RA, GwA_25217-RA, GwA_25214-RA	
N0.HOG0003904	OG0001491	n1	jg2157.t1	ApeQuad18410-RA	rna-XM_040159995.1		GwA_28994-RA	
N0.HOG0003905	OG0001491	n4	jg299.t1	ApeQuad15138-RA	rna-XM_040200176.1		GwA_25085-RA	
N0.HOG0003906	OG0001492	n1	jg2182.t1	ApeQuad18390-RA	rna-XM_040161357.1		GwA_28968-RA	
N0.HOG0003907	OG0001492	n4	jg309.t1	ApeQuad15144-RA	rna-XM_040200196.1		GwA_25079-RA	
N0.HOG0003908	OG0001493	n1	jg21234.t1	ApeQuad13623-RA	rna-XM_040181873.1		GwA_11821-RA	
N0.HOG0003909	OG0001493	n4	jg321.t1	ApeQuad15151-RA	rna-XM_040199773.1		GwA_25061-RA	
N0.HOG0003910	OG0001494	n1	jg28995.t1	ApeQuad06200-RA	rna-XM_040162558.1		GwA_30262-RA	
N0.HOG0003911	OG0001494	n4	jg4886.t1, jg395.t1	ApeQuad01630-RA	rna-XM_040203717.1			
N0.HOG0003912	OG0001495	n1	jg1856.t1	ApeQuad18627-RA	rna-XM_040160886.1		GwA_29292-RA	
N0.HOG0003913	OG0001495	n4	jg405.t1	ApeQuad14923-RA	rna-XM_040200453.1		GwA_24956-RA	
N0.HOG0003914	OG0001496	n1	jg1803.t1	ApeQuad18670-RA	rna-XM_040161446.1		GwA_29344-RA	
N0.HOG0003915	OG0001496	n4	jg436.t1	ApeQuad14890-RA	rna-XM_040200317.1		GwA_24916-RA	
N0.HOG0003916	OG0001497	n1	jg462.t1	ApeQuad14869-RA			GwA_16724-RA	
N0.HOG0003917	OG0001497	n4	jg458.t1		rna-XM_040199333.1		GwA_24889-RA	
N0.HOG0003918	OG0001497	n6	jg459.t1				GwA_24887-RA	
N0.HOG0003919	OG0001498	n1	jg2463.t1	ApeQuad18155-RA	rna-XM_040160568.1		GwA_28657-RA	
N0.HOG0003920	OG0001498	n4	jg518.t1	ApeQuad14823-RA	rna-XM_040199847.1		GwA_24835-RA	
N0.HOG0003921	OG0001499	n1	jg1727.t1	ApeQuad18697-RA	rna-XM_040160576.1		GwA_29381-RA	
N0.HOG0003922	OG0001499	n4	jg567.t1	ApeQuad14784-RA	rna-XM_040199329.1		GwA_24785-RA	
N0.HOG0003923	OG0001500	n1	jg31113.t1	ApeQuad12396-RA	rna-XM_040178540.1		GwA_08724-RA	
N0.HOG0003924	OG0001500	n4	jg626.t1	ApeQuad14735-RA	rna-XM_040199046.1		GwA_24731-RA	
N0.HOG0003925	OG0001501	n0	jg651.t1	ApeQuad07843-RA, ApeQuad14710-RA, ApeQuad14711-RA	rna-XM_040174797.1, rna-XM_040200038.1		GwA_04999-RA, GwA_24708-RA	
N0.HOG0003926	OG0001502	n1	jg1838.t1	ApeQuad18643-RA	rna-XM_040161263.1		GwA_29307-RA	
N0.HOG0003927	OG0001502	n4	jg695.t1	ApeQuad14676-RA	rna-XM_040200147.1		GwA_24651-RA	
N0.HOG0003928	OG0001503	n1	jg2048.t1	ApeQuad18524-RA	rna-XM_040160516.1		GwA_29148-RA	
N0.HOG0003929	OG0001503	n4	jg733.t1	ApeQuad14651-RA	rna-XM_040200482.1		GwA_24609-RA	
N0.HOG0003930	OG0001504	n1	jg2038.t1	ApeQuad18518-RA	rna-XM_040160545.1		GwA_29141-RA	
N0.HOG0003931	OG0001504	n4	jg738.t1	ApeQuad14648-RA	rna-XM_040199155.1		GwA_24604-RA	
N0.HOG0003932	OG0001505	n1	jg11061.t1	ApeQuad00533-RA	rna-XM_040161957.1		GwA_00771-RA	
N0.HOG0003933	OG0001505	n4	jg819.t1	ApeQuad14598-RA	rna-XM_040199548.1		GwA_24540-RA	
N0.HOG0003934	OG0001506	n1	jg827.t1	ApeQuad18768-RA			GwA_29515-RA	
N0.HOG0003935	OG0001506	n3	jg1541.t2, jg1541.t1, jg1539.t1		rna-XM_040160155.1		GwA_29516-RA	
N0.HOG0003936	OG0001507	n1	jg1583.t1	ApeQuad18757-RA	rna-XM_040160972.1		GwA_29486-RA	
N0.HOG0003937	OG0001507	n4	jg835.t1	ApeQuad14592-RA	rna-XM_040199115.1		GwA_24528-RA	
