HOG	OG	Gene Tree Parent Clade	Af	Aq	Ga	GaY	Gw	GwY
N2.HOG0002447	OG0000941	n1					g7755.t1	
N2.HOG0002448	OG0000941	n4					g1415.t1	
N2.HOG0002449	OG0000942	n1					g7756.t1	
N2.HOG0002450	OG0000942	n4					g1414.t1	
N2.HOG0002451	OG0000943	n1					g7533.t1	
N2.HOG0002452	OG0000943	n4					g1413.t1	
N2.HOG0002453	OG0000944	n1					g7532.t1	
N2.HOG0002454	OG0000944	n3					g70.t1	
N2.HOG0002455	OG0000945	n0					g1123.t1, g1165.t2	
N2.HOG0002456	OG0000946	n0					g1163.t1	
N2.HOG0002457	OG0000947	n1					g8189.t2	
N2.HOG0002458	OG0000947	n4					g1147.t1	
N2.HOG0002459	OG0000948	n1					g8209.t1	
N2.HOG0002460	OG0000948	n4					g1156.t1	
N2.HOG0002461	OG0000949	n1					g7802.t2	
N2.HOG0002462	OG0000949	n4					g1192.t1	
N2.HOG0002463	OG0000950	n1					g7615.t1	
N2.HOG0002464	OG0000950	n4					g1203.t1	
N2.HOG0002465	OG0000951	n2					g8327.t1	
N2.HOG0002466	OG0000951	n5					g1214.t2	
N2.HOG0002467	OG0000952	n1					g7911.t1	
N2.HOG0002468	OG0000952	n4					g1220.t1	
N2.HOG0002469	OG0000953	n1					g7744.t2	
N2.HOG0002470	OG0000953	n4					g1226.t2	
N2.HOG0002471	OG0000954	n1					g283.t1	
N2.HOG0002472	OG0000954	n4					g1235.t1	
N2.HOG0002473	OG0000955	n1					g7739.t2	
N2.HOG0002474	OG0000955	n4					g1237.t4	
N2.HOG0002475	OG0000956	n1					g7630.t1	
N2.HOG0002476	OG0000956	n4					g1247.t1	
N2.HOG0002477	OG0000957	n1					g9937.t1	
N2.HOG0002478	OG0000957	n4					g1251.t1	
N2.HOG0002479	OG0000958	n1					g222.t1	
N2.HOG0002480	OG0000958	n4					g1284.t1	
N2.HOG0002481	OG0000959	n1					g7801.t3	
N2.HOG0002482	OG0000959	n4					g1286.t1	
N2.HOG0002483	OG0000960	n0					g1291.t1, g1314.t1	
N2.HOG0002484	OG0000961	n2					g8158.t2	
N2.HOG0002485	OG0000961	n4					g1293.t1	
N2.HOG0002486	OG0000962	n1					g8171.t1	
N2.HOG0002487	OG0000962	n4					g1303.t1	
N2.HOG0002488	OG0000963	n1					g8299.t1	
N2.HOG0002489	OG0000963	n4					g1335.t1	
N2.HOG0002490	OG0000965	n1					g5869.t2	
N2.HOG0002491	OG0000965	n4					g4612.t1	
N2.HOG0002492	OG0000966	n1					g5779.t2	
N2.HOG0002493	OG0000966	n4					g4665.t1	
N2.HOG0002494	OG0000967	n1					g6255.t1	
N2.HOG0002495	OG0000967	n4					g4669.t1	
N2.HOG0002496	OG0000968	n1					g780.t1	
N2.HOG0002497	OG0000968	n3					g4680.t1	
N2.HOG0002498	OG0000969	n1					g6363.t1	
N2.HOG0002499	OG0000969	n4					g4699.t1	
N2.HOG0002500	OG0000970	n1					g5938.t1	
N2.HOG0002501	OG0000970	n4					g4717.t1	
N2.HOG0002502	OG0000971	n1					g6257.t1	
N2.HOG0002503	OG0000971	n4					g4721.t1	
N2.HOG0002504	OG0000972	n1					g6371.t1	
N2.HOG0002505	OG0000972	n4					g4762.t1	
N2.HOG0002506	OG0000973	n1					g14503.t1	
N2.HOG0002507	OG0000973	n4					g4782.t2	
N2.HOG0002508	OG0000974	n1					g8652.t2	
N2.HOG0002509	OG0000974	n4					g4803.t1	
N2.HOG0002510	OG0000975	n1					g6387.t2	
N2.HOG0002511	OG0000975	n4					g4816.t1	
N2.HOG0002512	OG0000976	n1					g6385.t1	
N2.HOG0002513	OG0000976	n4					g4817.t1	
N2.HOG0002514	OG0000977	n1					g4827.t1	
N2.HOG0002515	OG0000977	n4					g12080.t1	
N2.HOG0002516	OG0000978	n1					g6273.t1	
N2.HOG0002517	OG0000978	n4					g4844.t1	
N2.HOG0002518	OG0000979	n1					g5785.t1	
N2.HOG0002519	OG0000979	n4					g4850.t2	
N2.HOG0002520	OG0000980	n1					g6530.t1	
N2.HOG0002521	OG0000980	n4					g4937.t1	
N2.HOG0002522	OG0000981	n1					g6119.t1	
N2.HOG0002523	OG0000981	n4					g4945.t2	
N2.HOG0002524	OG0000982	n2					g6120.t2	
N2.HOG0002525	OG0000982	n4					g4946.t1	
N2.HOG0002526	OG0000984	n1					g6343.t1	
N2.HOG0002527	OG0000984	n4					g4976.t1	
N2.HOG0002528	OG0000985	n1					g6056.t2	
N2.HOG0002529	OG0000985	n4					g4989.t1	
N2.HOG0002530	OG0000986	n1					g5954.t3	
N2.HOG0002531	OG0000986	n4					g4996.t1	
N2.HOG0002532	OG0000987	n1					g21115.t1	
N2.HOG0002533	OG0000987	n4					g5081.t1	
N2.HOG0002534	OG0000988	n2					g5104.t1	
N2.HOG0002535	OG0000988	n4					g6417.t1	
N2.HOG0002536	OG0000989	n2					g5108.t2	
N2.HOG0002537	OG0000989	n4					g6398.t1	
N2.HOG0002538	OG0000990	n1					g5128.t1	
N2.HOG0002539	OG0000991	n1					g15562.t2	
N2.HOG0002540	OG0000991	n4					g5199.t1	
N2.HOG0002541	OG0000992	n1					g6073.t1	
N2.HOG0002542	OG0000992	n4					g5207.t1	
N2.HOG0002543	OG0000993	n1					g17590.t1	
N2.HOG0002544	OG0000993	n4					g5215.t1	
N2.HOG0002545	OG0000994	n0					g5257.t1, g5258.t1	
N2.HOG0002546	OG0000995	n1					g6081.t1	
N2.HOG0002547	OG0000995	n4					g5271.t1	
N2.HOG0002548	OG0000996	n1					g5973.t1	
N2.HOG0002549	OG0000996	n4					g5302.t2	
N2.HOG0002550	OG0000998	n1					g6079.t1	
N2.HOG0002551	OG0000998	n4					g5334.t1	
N2.HOG0002552	OG0000999	n1					g5948.t2	
N2.HOG0002553	OG0000999	n4					g5363.t1	
N2.HOG0002554	OG0001000	n1					g17784.t1	
N2.HOG0002555	OG0001000	n4					g5389.t1	
N2.HOG0002556	OG0001001	n1					g6375.t1	
N2.HOG0002557	OG0001001	n5					g5406.t1	
N2.HOG0002558	OG0001002	n1					g8662.t1	
N2.HOG0002559	OG0001002	n4					g5431.t3	
N2.HOG0002560	OG0001003	n1					g2462.t1	
N2.HOG0002561	OG0001003	n4					g5433.t1	
N2.HOG0002562	OG0001004	n3					g5435.t1	
N2.HOG0002563	OG0001004	n4					g5436.t1	
N2.HOG0002564	OG0001006	n1					g5710.t1	
N2.HOG0002565	OG0001006	n4					g5475.t1	
N2.HOG0002566	OG0001007	n2					g5480.t1	
N2.HOG0002567	OG0001007	n4					g5479.t1	
N2.HOG0002568	OG0001008	n1					g6276.t1	
N2.HOG0002569	OG0001008	n4					g5486.t1	
N2.HOG0002570	OG0001009	n1					g6290.t1	
N2.HOG0002571	OG0001009	n4					g5501.t1	
N2.HOG0002572	OG0001010	n1					g194.t1	
N2.HOG0002573	OG0001010	n4					g5529.t1	
N2.HOG0002574	OG0001011	n0					g5538.t1	
N2.HOG0002575	OG0001012	n1					g2702.t1	
N2.HOG0002576	OG0001012	n4					g5569.t2	
N2.HOG0002577	OG0001013	n1					g15566.t1	
N2.HOG0002578	OG0001013	n4					g5589.t1	
N2.HOG0002579	OG0001014	n1					g5771.t2	
N2.HOG0002580	OG0001014	n4					g5690.t1	
N2.HOG0002581	OG0001015	n1					g5746.t2	
N2.HOG0002582	OG0001015	n4					g5661.t1	
N2.HOG0002583	OG0001016	n1					g5858.t1	
N2.HOG0002584	OG0001016	n3					g5856.t1	
N2.HOG0002585	OG0001017	n1					g6325.t1	
N2.HOG0002586	OG0001017	n4					g5605.t1	
N2.HOG0002587	OG0001018	n1					g14565.t1	
N2.HOG0002588	OG0001018	n4					g19797.t1	
N2.HOG0002589	OG0001019	n1					g12011.t1	
N2.HOG0002590	OG0001019	n4					g19941.t1	
N2.HOG0002591	OG0001020	n1					g20892.t2	
N2.HOG0002592	OG0001020	n4					g19935.t2	
N2.HOG0002593	OG0001021	n1					g18578.t1	
N2.HOG0002594	OG0001021	n4					g19930.t1	
N2.HOG0002595	OG0001022	n2					g19962.t1	
N2.HOG0002596	OG0001022	n4					g19959.t1, g19961.t2	
N2.HOG0002597	OG0001023	n1					g7179.t3	
N2.HOG0002598	OG0001023	n4					g19987.t1	
N2.HOG0002599	OG0001024	n1					g14379.t1	
N2.HOG0002600	OG0001024	n4					g20019.t1	
N2.HOG0002601	OG0001026	n1					g14393.t1	
N2.HOG0002602	OG0001026	n4					g20026.t1	
N2.HOG0002603	OG0001027	n1					g14135.t4	
N2.HOG0002604	OG0001027	n5					g20073.t1	
N2.HOG0002605	OG0001027	n6					g20072.t1	
N2.HOG0002606	OG0001028	n1					g14649.t1	
N2.HOG0002607	OG0001028	n4					g20083.t1	
N2.HOG0002608	OG0001029	n1					g14479.t1	
N2.HOG0002609	OG0001029	n4					g20091.t1	
N2.HOG0002610	OG0001030	n1					g2116.t1	
N2.HOG0002611	OG0001030	n4					g20121.t1	
N2.HOG0002612	OG0001031	n1					g14884.t1	
N2.HOG0002613	OG0001031	n4					g20161.t1	
N2.HOG0002614	OG0001032	n1					g6138.t2	
N2.HOG0002615	OG0001032	n4					g20169.t3	
N2.HOG0002616	OG0001033	n1					g14104.t1	
N2.HOG0002617	OG0001033	n4					g20178.t1	
N2.HOG0002618	OG0001034	n1					g14437.t1	
N2.HOG0002619	OG0001034	n4					g20209.t1	
N2.HOG0002620	OG0001035	n0					g20290.t1	
N2.HOG0002621	OG0001036	n1					g14353.t1	
N2.HOG0002622	OG0001036	n4					g20312.t1	
N2.HOG0002623	OG0001037	n1					g16109.t1	
N2.HOG0002624	OG0001037	n4					g20323.t1	
N2.HOG0002625	OG0001038	n2					g14454.t2	
N2.HOG0002626	OG0001038	n4					g20333.t1	
N2.HOG0002627	OG0001039	n1					g14441.t1	
N2.HOG0002628	OG0001039	n4					g20366.t1	
N2.HOG0002629	OG0001040	n1					g14469.t1	
N2.HOG0002630	OG0001040	n4					g95.t1	
N2.HOG0002631	OG0001041	n1					g14466.t2	
N2.HOG0002632	OG0001041	n4					g20393.t1	
N2.HOG0002633	OG0001042	n1					g6405.t1	
N2.HOG0002634	OG0001042	n4					g20401.t2	
N2.HOG0002635	OG0001043	n1					g14885.t1	
N2.HOG0002636	OG0001043	n4					g20501.t1	
N2.HOG0002637	OG0001044	n1					g20513.t1	
N2.HOG0002638	OG0001044	n4					g20512.t1	
N2.HOG0002639	OG0001045	n1					g14269.t1	
N2.HOG0002640	OG0001045	n4					g20547.t1	
N2.HOG0002641	OG0001046	n1					g14641.t1	
N2.HOG0002642	OG0001046	n4					g20565.t1	
N2.HOG0002643	OG0001047	n1					g19441.t1	
N2.HOG0002644	OG0001047	n4					g20537.t1	
N2.HOG0002645	OG0001048	n1					g14251.t1	
N2.HOG0002646	OG0001048	n4					g20593.t1	
N2.HOG0002647	OG0001049	n1					g14499.t1	
N2.HOG0002648	OG0001049	n4					g20598.t1	
N2.HOG0002649	OG0001050	n1					g14487.t1	
N2.HOG0002650	OG0001050	n4					g20617.t1	
N2.HOG0002651	OG0001051	n2					g14483.t2	
N2.HOG0002652	OG0001051	n5					g20620.t1	
N2.HOG0002653	OG0001052	n1					g14240.t1	
N2.HOG0002654	OG0001052	n4					g20628.t1	
N2.HOG0002655	OG0001053	n1					g14580.t1	
N2.HOG0002656	OG0001053	n3					g20631.t1	
N2.HOG0002657	OG0001054	n1					g7103.t2	
N2.HOG0002658	OG0001054	n4					g20659.t1	
N2.HOG0002659	OG0001055	n1					g580.t1	
N2.HOG0002660	OG0001055	n4					g7492.t3	
N2.HOG0002661	OG0001056	n1					g3963.t1	g22115.t1
N2.HOG0002662	OG0001056	n4					g7525.t1	
N2.HOG0002663	OG0001057	n1					g600.t2	
N2.HOG0002664	OG0001057	n4					g7591.t2	
N2.HOG0002665	OG0001058	n1					g3613.t1	
N2.HOG0002666	OG0001058	n4					g7661.t2	
N2.HOG0002667	OG0001059	n0					g7653.t1	
N2.HOG0002668	OG0001060	n1					g11965.t1	
N2.HOG0002669	OG0001060	n4					g7890.t1	
N2.HOG0002670	OG0001061	n1					g7117.t2	
N2.HOG0002671	OG0001061	n4					g7901.t1	
N2.HOG0002672	OG0001062	n1					g12656.t2	
N2.HOG0002673	OG0001062	n4					g7919.t2	
N2.HOG0002674	OG0001063	n1					g14276.t1	
N2.HOG0002675	OG0001063	n4					g7956.t1	
N2.HOG0002676	OG0001064	n1					g16016.t1	
N2.HOG0002677	OG0001064	n4					g8055.t1	
N2.HOG0002678	OG0001066	n1					g11935.t1	
N2.HOG0002679	OG0001066	n4					g8100.t1	
N2.HOG0002680	OG0001067	n1					g11977.t2	
N2.HOG0002681	OG0001067	n3					g8104.t1, g8107.t1	
N2.HOG0002682	OG0001068	n1					g18137.t1	
N2.HOG0002683	OG0001068	n4					g8115.t1	
N2.HOG0002684	OG0001069	n1					g13568.t1	
N2.HOG0002685	OG0001069	n4					g8116.t1	
N2.HOG0002686	OG0001070	n1					g4113.t1	
N2.HOG0002687	OG0001070	n4					g8148.t1	
N2.HOG0002688	OG0001071	n1					g14844.t1	
N2.HOG0002689	OG0001071	n4					g8164.t1	
N2.HOG0002690	OG0001072	n1					g15786.t1	
N2.HOG0002691	OG0001072	n4					g8337.t1	
N2.HOG0002692	OG0001073	n1					g3619.t3	
N2.HOG0002693	OG0001073	n4					g9451.t1	
N2.HOG0002694	OG0001074	n0					g9445.t1	
N2.HOG0002695	OG0001075	n1					g13866.t1	
N2.HOG0002696	OG0001075	n4					g9377.t1	
N2.HOG0002697	OG0001076	n1					g4538.t1	g22654.t1
N2.HOG0002698	OG0001076	n5					g9305.t1	
N2.HOG0002699	OG0001077	n2					g3803.t2	g22271.t2
N2.HOG0002700	OG0001077	n5					g9270.t2	
N2.HOG0002701	OG0001078	n4					g9240.t1	
N2.HOG0002702	OG0001078	n5					g9220.t1	
N2.HOG0002703	OG0001079	n1					g3736.t1	
N2.HOG0002704	OG0001079	n4					g9200.t1	
N2.HOG0002705	OG0001080	n4					g9166.t1	
N2.HOG0002706	OG0001081	n2					g3825.t1	g22248.t1
N2.HOG0002707	OG0001081	n5					g9177.t1	
N2.HOG0002708	OG0001082	n1					g4382.t1	
N2.HOG0002709	OG0001082	n4					g9168.t1	
N2.HOG0002710	OG0001083	n1					g3739.t1	
N2.HOG0002711	OG0001083	n4					g9140.t1	
N2.HOG0002712	OG0001084	n1					g9006.t1	
N2.HOG0002713	OG0001084	n4					g9060.t3	
N2.HOG0002714	OG0001085	n1					g8919.t1	
N2.HOG0002715	OG0001085	n4					g9048.t2	
N2.HOG0002716	OG0001086	n1					g8416.t1	
N2.HOG0002717	OG0001086	n4					g9042.t1	
N2.HOG0002718	OG0001087	n3						g22783.t1
N2.HOG0002719	OG0001088	n2					g4413.t1	g22333.t1
N2.HOG0002720	OG0001088	n5					g8958.t1	
N2.HOG0002721	OG0001089	n1					g8894.t1	
N2.HOG0002722	OG0001089	n4					g8578.t1	
N2.HOG0002723	OG0001090	n1					g8572.t2	
N2.HOG0002724	OG0001090	n4					g8891.t1	
N2.HOG0002725	OG0001091	n1					g8593.t1	
N2.HOG0002726	OG0001091	n4					g8880.t1	
N2.HOG0002727	OG0001092	n1					g13361.t1	
N2.HOG0002728	OG0001092	n4					g8866.t1	
N2.HOG0002729	OG0001093	n2					g8864.t1	
N2.HOG0002730	OG0001093	n4					g4122.t1	g22596.t1
N2.HOG0002731	OG0001094	n2					g4104.t1	g21975.t1
N2.HOG0002732	OG0001094	n5					g8824.t1	
N2.HOG0002733	OG0001095	n1					g1865.t1	
N2.HOG0002734	OG0001095	n4					g8813.t1	
N2.HOG0002735	OG0001096	n1					g4199.t1	g22491.t1
N2.HOG0002736	OG0001096	n4					g8749.t1	
N2.HOG0002737	OG0001097	n2					g4430.t1	g22316.t1
N2.HOG0002738	OG0001097	n5					g8691.t1	
N2.HOG0002739	OG0001098	n1					g8372.t1	
N2.HOG0002740	OG0001099	n1					g4520.t1	g22606.t1
N2.HOG0002741	OG0001100	n3					g15205.t1	
N2.HOG0002742	OG0001100	n5					g10646.t2	
N2.HOG0002743	OG0001101	n1					g18937.t1	
N2.HOG0002744	OG0001101	n4					g15178.t3	
N2.HOG0002745	OG0001102	n1					g21553.t1	
N2.HOG0002746	OG0001102	n4					g15148.t1	
N2.HOG0002747	OG0001103	n1					g20799.t1	
N2.HOG0002748	OG0001103	n4					g15136.t1	
N2.HOG0002749	OG0001104	n1					g21549.t1	
N2.HOG0002750	OG0001104	n4					g15117.t1	
N2.HOG0002751	OG0001105	n1					g21496.t2	
N2.HOG0002752	OG0001105	n4					g15232.t1	
N2.HOG0002753	OG0001106	n1					g11944.t1	
N2.HOG0002754	OG0001106	n4					g15351.t1	
N2.HOG0002755	OG0001107	n1					g11966.t3	
N2.HOG0002756	OG0001107	n4					g15368.t2	
N2.HOG0002757	OG0001108	n1					g6670.t1	
N2.HOG0002758	OG0001108	n4					g15379.t1	
N2.HOG0002759	OG0001109	n1					g20768.t1	
N2.HOG0002760	OG0001109	n4					g15446.t1	
N2.HOG0002761	OG0001110	n1					g21313.t1	
N2.HOG0002762	OG0001110	n4					g15463.t1	
N2.HOG0002763	OG0001111	n1					g21309.t2	
N2.HOG0002764	OG0001111	n4					g15462.t1	
N2.HOG0002765	OG0001112	n2					g15470.t1	
N2.HOG0002766	OG0001112	n4					g15471.t1	
N2.HOG0002767	OG0001115	n1					g15536.t1	
N2.HOG0002768	OG0001115	n3					g18252.t1	
N2.HOG0002769	OG0001116	n1					g17478.t1	
N2.HOG0002770	OG0001116	n4					g15542.t1	
N2.HOG0002771	OG0001117	n1					g17879.t1	
N2.HOG0002772	OG0001117	n4					g15592.t1	
N2.HOG0002773	OG0001118	n1					g18498.t1	
N2.HOG0002774	OG0001118	n4					g15601.t1	
N2.HOG0002775	OG0001119	n0					g15618.t1, g15623.t1	
N2.HOG0002776	OG0001120	n1					g18266.t1	
N2.HOG0002777	OG0001120	n4					g15635.t1	
N2.HOG0002778	OG0001121	n1					g21565.t1	
N2.HOG0002779	OG0001121	n4					g15656.t1	
N2.HOG0002780	OG0001122	n1					g21409.t1	
N2.HOG0002781	OG0001122	n4					g15688.t1	
N2.HOG0002782	OG0001123	n1					g18811.t3	
N2.HOG0002783	OG0001123	n4					g15703.t1	
N2.HOG0002784	OG0001124	n0					g13491.t1, g13492.t1, g13498.t1, g13493.t1, g13496.t1, g13494.t1	
N2.HOG0002785	OG0001125	n1					g18393.t1	
N2.HOG0002786	OG0001125	n4					g15778.t1	
N2.HOG0002787	OG0001126	n1					g21060.t2	
N2.HOG0002788	OG0001126	n4					g15780.t1	
N2.HOG0002789	OG0001127	n1					g18584.t1	
N2.HOG0002790	OG0001127	n4					g15803.t1	
N2.HOG0002791	OG0001128	n1					g21325.t1	
N2.HOG0002792	OG0001128	n4					g15859.t1	
N2.HOG0002793	OG0001129	n1					g21039.t1	
N2.HOG0002794	OG0001129	n4					g15884.t1	
N2.HOG0002795	OG0001130	n1					g10009.t1	
N2.HOG0002796	OG0001130	n4					g12267.t1	
N2.HOG0002797	OG0001131	n1					g14814.t1	
N2.HOG0002798	OG0001131	n4					g13982.t1	
N2.HOG0002799	OG0001132	n1					g14972.t1	
N2.HOG0002800	OG0001132	n4					g13930.t1	
N2.HOG0002801	OG0001133	n1					g14973.t1	
N2.HOG0002802	OG0001133	n4					g13928.t1	
N2.HOG0002803	OG0001134	n1					g14693.t1	
N2.HOG0002804	OG0001134	n4					g13897.t1	
N2.HOG0002805	OG0001135	n1					g14699.t1	
N2.HOG0002806	OG0001135	n4					g13891.t2	
N2.HOG0002807	OG0001136	n1					g3703.t1	
N2.HOG0002808	OG0001136	n4					g13848.t1	
N2.HOG0002809	OG0001137	n1					g13522.t1	
N2.HOG0002810	OG0001137	n4					g13814.t1	
N2.HOG0002811	OG0001138	n1					g14106.t1	
N2.HOG0002812	OG0001138	n4					g13782.t1	
N2.HOG0002813	OG0001139	n1					g16422.t1	
N2.HOG0002814	OG0001139	n4					g13774.t1	
N2.HOG0002815	OG0001140	n1					g12119.t1	
N2.HOG0002816	OG0001140	n4					g13769.t1	
N2.HOG0002817	OG0001141	n1					g14109.t1	
N2.HOG0002818	OG0001141	n4					g13768.t1	
N2.HOG0002819	OG0001142	n1					g3717.t2	
N2.HOG0002820	OG0001142	n4					g13749.t1	
N2.HOG0002821	OG0001143	n1					g18554.t1	
N2.HOG0002822	OG0001143	n4					g13694.t1	
N2.HOG0002823	OG0001144	n1					g13623.t1	
N2.HOG0002824	OG0001145	n1					g14779.t1	
N2.HOG0002825	OG0001145	n4					g13592.t3	
N2.HOG0002826	OG0001146	n1					g15053.t1	
N2.HOG0002827	OG0001146	n4					g13565.t1	
N2.HOG0002828	OG0001147	n1					g15068.t1	
N2.HOG0002829	OG0001147	n4					g13543.t1	
N2.HOG0002830	OG0001148	n1					g14627.t1	
N2.HOG0002831	OG0001148	n4					g13519.t2	
N2.HOG0002832	OG0001149	n1					g14244.t1	
N2.HOG0002833	OG0001149	n4					g13469.t1	
N2.HOG0002834	OG0001150	n1					g3167.t2	
N2.HOG0002835	OG0001150	n3					g13452.t1	
N2.HOG0002836	OG0001151	n1					g14981.t1	
N2.HOG0002837	OG0001151	n4					g13418.t1	
N2.HOG0002838	OG0001152	n1					g14669.t3	
N2.HOG0002839	OG0001152	n4					g13376.t1	
N2.HOG0002840	OG0001153	n1					g13302.t1, g13304.t1	
N2.HOG0002841	OG0001153	n5					g1539.t1	
N2.HOG0002842	OG0001154	n0					g11384.t2	
N2.HOG0002843	OG0001155	n1					g13063.t2	
N2.HOG0002844	OG0001155	n4					g1565.t1	
N2.HOG0002845	OG0001156	n5					g1578.t2	
N2.HOG0002846	OG0001156	n6					g1577.t3	
N2.HOG0002847	OG0001157	n2					g9694.t1, g1591.t1	
N2.HOG0002848	OG0001157	n5					g12515.t1	
N2.HOG0002849	OG0001158	n3					g17272.t1	
N2.HOG0002850	OG0001158	n4					g1592.t1	
N2.HOG0002851	OG0001158	n5					g1594.t1, g1595.t1	
N2.HOG0002852	OG0001159	n2					g10497.t1	g22621.t1
N2.HOG0002853	OG0001159	n6					g1641.t1	
N2.HOG0002854	OG0001160	n1					g12870.t1	
N2.HOG0002855	OG0001160	n4					g1621.t1	
N2.HOG0002856	OG0001161	n1					g6865.t2	
N2.HOG0002857	OG0001161	n4					g1656.t2	
N2.HOG0002858	OG0001162	n1					g6882.t1	
N2.HOG0002859	OG0001162	n4					g1658.t1	
N2.HOG0002860	OG0001163	n1					g6877.t1	
N2.HOG0002861	OG0001163	n4					g1661.t1	
N2.HOG0002862	OG0001164	n1					g12497.t2	
N2.HOG0002863	OG0001164	n4					g1666.t1	
N2.HOG0002864	OG0001165	n1					g16639.t1	
N2.HOG0002865	OG0001165	n4					g1733.t3	
N2.HOG0002866	OG0001166	n1					g13210.t1	
N2.HOG0002867	OG0001166	n4					g1741.t1	
N2.HOG0002868	OG0001167	n1					g13222.t1	
N2.HOG0002869	OG0001167	n4					g1746.t1	
N2.HOG0002870	OG0001168	n1					g12556.t1	
N2.HOG0002871	OG0001168	n4					g1752.t1	
N2.HOG0002872	OG0001169	n1					g12547.t4	
N2.HOG0002873	OG0001169	n4					g1763.t2	
N2.HOG0002874	OG0001170	n1					g12658.t1	
N2.HOG0002875	OG0001170	n4					g1802.t1	
N2.HOG0002876	OG0001171	n1					g12647.t2	
N2.HOG0002877	OG0001171	n4					g1805.t2	
N2.HOG0002878	OG0001172	n1					g12649.t1	
N2.HOG0002879	OG0001172	n4					g1807.t1	
N2.HOG0002880	OG0001173	n1					g12661.t1	
N2.HOG0002881	OG0001173	n3					g1843.t1	
N2.HOG0002882	OG0001174	n1					g12451.t1	
N2.HOG0002883	OG0001174	n4					g1896.t1	
N2.HOG0002884	OG0001175	n0					g1947.t1	
N2.HOG0002885	OG0001176	n1					g12467.t1	
N2.HOG0002886	OG0001176	n4					g1965.t1	
N2.HOG0002887	OG0001177	n1					g19515.t1	
N2.HOG0002888	OG0001177	n4					g2018.t1	
N2.HOG0002889	OG0001178	n1					g13108.t1	
N2.HOG0002890	OG0001178	n4					g2046.t1	
N2.HOG0002891	OG0001179	n0					g2075.t3	
N2.HOG0002892	OG0001180	n1					g12959.t1	
N2.HOG0002893	OG0001180	n4					g2117.t1	
N2.HOG0002894	OG0001181	n2					g2138.t2	
N2.HOG0002895	OG0001181	n4					g12283.t5	
N2.HOG0002896	OG0001182	n1					g12314.t1	
N2.HOG0002897	OG0001182	n4					g2131.t1	
N2.HOG0002898	OG0001183	n1					g12309.t1	
N2.HOG0002899	OG0001183	n4					g2128.t1	
N2.HOG0002900	OG0001184	n1					g12620.t1	
N2.HOG0002901	OG0001184	n4					g2182.t1	
N2.HOG0002902	OG0001185	n1					g12472.t1	
N2.HOG0002903	OG0001185	n4					g2170.t1	
N2.HOG0002904	OG0001186	n1					g12407.t2	
N2.HOG0002905	OG0001186	n4					g2225.t2	
N2.HOG0002906	OG0001187	n1					g12410.t1	
N2.HOG0002907	OG0001187	n4					g2233.t1	
N2.HOG0002908	OG0001188	n1					g13086.t1	
N2.HOG0002909	OG0001188	n4					g2240.t1	
N2.HOG0002910	OG0001189	n1					g13247.t3	
N2.HOG0002911	OG0001189	n4					g2249.t1	
N2.HOG0002912	OG0001190	n1					g13238.t1	
N2.HOG0002913	OG0001190	n4					g2252.t1	
N2.HOG0002914	OG0001191	n1					g17127.t1	
N2.HOG0002915	OG0001191	n4					g2261.t1	
N2.HOG0002916	OG0001192	n1					g13054.t1	
N2.HOG0002917	OG0001192	n4					g2288.t1	
N2.HOG0002918	OG0001193	n1					g12626.t2	
N2.HOG0002919	OG0001193	n4					g2340.t2	
N2.HOG0002920	OG0001194	n1					g6326.t3	
N2.HOG0002921	OG0001194	n4					g2339.t1	
N2.HOG0002922	OG0001195	n1					g13077.t1	
N2.HOG0002923	OG0001195	n4					g13186.t1	
N2.HOG0002924	OG0001196	n1					g13258.t1	
N2.HOG0002925	OG0001196	n4					g2356.t1	
N2.HOG0002926	OG0001197	n1					g12334.t1	
N2.HOG0002927	OG0001197	n4					g2361.t1	
N2.HOG0002928	OG0001198	n1					g13313.t1	
N2.HOG0002929	OG0001198	n3					g2377.t1	
N2.HOG0002930	OG0001199	n1					g13342.t4	
N2.HOG0002931	OG0001199	n3					g2375.t1	
N2.HOG0002932	OG0001200	n1					g7288.t2	
N2.HOG0002933	OG0001200	n4					g21891.t2	
N2.HOG0002934	OG0001201	n1					g17664.t1	
N2.HOG0002935	OG0001201	n4					g21885.t1	
N2.HOG0002936	OG0001202	n1					g17689.t1	
N2.HOG0002937	OG0001202	n4					g21866.t2	
N2.HOG0002938	OG0001203	n0					g21810.t1	
N2.HOG0002939	OG0001204	n1					g17599.t2	
N2.HOG0002940	OG0001204	n4					g21747.t1	
N2.HOG0002941	OG0001205	n1					g18176.t1	
N2.HOG0002942	OG0001205	n4					g21736.t2	
N2.HOG0002943	OG0001206	n1					g18177.t1	
N2.HOG0002944	OG0001206	n4					g21735.t2	
N2.HOG0002945	OG0001207	n1					g17654.t1	
N2.HOG0002946	OG0001207	n4					g21702.t1	
N2.HOG0002947	OG0001208	n0					g21656.t1, g21657.t1, g21658.t3	
N2.HOG0002948	OG0001209	n1					g3207.t1	
N2.HOG0002949	OG0001209	n4					g21641.t1	
N2.HOG0002950	OG0001210	n1					g3059.t2	
N2.HOG0002951	OG0001210	n4					g21636.t1	
N2.HOG0002952	OG0001211	n1					g2565.t1	
N2.HOG0002953	OG0001211	n4					g21620.t1	
N2.HOG0002954	OG0001212	n1					g3487.t1	
N2.HOG0002955	OG0001212	n4					g21615.t1	
N2.HOG0002956	OG0001213	n1					g19408.t1	
