HOG	OG	Gene Tree Parent Clade	Af	Aq	Ga	GaY	Gw	GwY
N1.HOG0005758	OG0002857	n0		ApeQuad10347-RA	rna-XM_040184266.1		g20586.t1	
N1.HOG0005759	OG0002858	n0		ApeQuad10405-RA	rna-XM_040184377.1		g20540.t1	
N1.HOG0005760	OG0002859	n0		ApeQuad10397-RA	rna-XM_040185203.1		g20548.t1	
N1.HOG0005761	OG0002860	n0		ApeQuad12688-RA	rna-XM_040170680.1		g14219.t2	
N1.HOG0005762	OG0002861	n0		ApeQuad10426-RA	rna-XM_040184735.1		g20605.t1	
N1.HOG0005763	OG0002862	n0		ApeQuad10428-RA	rna-XM_040184946.1		g20608.t2	
N1.HOG0005764	OG0002863	n0		ApeQuad10442-RA	rna-XM_040183581.1		g20625.t1	
N1.HOG0005765	OG0002864	n0		ApeQuad10314-RA	rna-XM_040184351.1, rna-XM_040185018.1		g20665.t2	
N1.HOG0005766	OG0002865	n0		ApeQuad10341-RA	rna-XM_040183550.1		g20639.t1	
N1.HOG0005767	OG0002866	n0		ApeQuad10307-RA	rna-XM_040184340.1		g20674.t2	
N1.HOG0005768	OG0002867	n0		ApeQuad10302-RA	rna-XM_040184918.1		g20679.t1	
N1.HOG0005769	OG0002868	n0		ApeQuad10296-RA	rna-XM_040183929.1		g20684.t2	
N1.HOG0005770	OG0002869	n0		ApeQuad10294-RA, ApeQuad21364-RA			g20685.t2	
N1.HOG0005771	OG0002870	n0			rna-XM_040180961.1		g19343.t2	
N1.HOG0005772	OG0002871	n0		ApeQuad10288-RA	rna-XM_040184594.1		g20690.t2	
N1.HOG0005773	OG0002872	n0		ApeQuad10280-RA	rna-XM_040183897.1		g20696.t1	
N1.HOG0005774	OG0002873	n0		ApeQuad12871-RA, ApeQuad10277-RA	rna-XM_040183503.1		g20700.t1	
N1.HOG0005775	OG0002874	n0		ApeQuad13084-RA, ApeQuad10231-RA, ApeQuad21368-RA, ApeQuad10273-RA				
N1.HOG0005776	OG0002875	n0		ApeQuad10253-RA	rna-XM_040183353.1		g20721.t2	
N1.HOG0005777	OG0002876	n0		ApeQuad10250-RA	rna-XM_040184862.1		g20722.t1	
N1.HOG0005778	OG0002877	n0					g4574.t1, g13994.t1	
N1.HOG0005779	OG0002878	n0		ApeQuad10246-RA	rna-XM_040184023.1		g20724.t1	
N1.HOG0005780	OG0002879	n0		ApeQuad10242-RA	rna-XM_040183800.1		g20729.t1	
N1.HOG0005781	OG0002880	n0		ApeQuad15050-RA	rna-XM_040183526.1		g20731.t1, g20733.t1	
N1.HOG0005782	OG0002881	n0		ApeQuad10723-RA	rna-XM_040202096.1		g7494.t1	
N1.HOG0005783	OG0002882	n0		ApeQuad10733-RA	rna-XM_040202118.1		g7487.t2	
N1.HOG0005784	OG0002883	n0		ApeQuad12502-RA	rna-XM_040201264.1		g7485.t1, g53.t1	
N1.HOG0005785	OG0002884	n0		ApeQuad10707-RA	rna-XM_040201448.1		g7512.t1	
N1.HOG0005786	OG0002885	n0		ApeQuad10706-RA	rna-XM_040201449.1, rna-XM_040201451.1		g7513.t1	
N1.HOG0005787	OG0002886	n0		ApeQuad10679-RA	rna-XM_040169721.1, rna-XM_040200975.1		g7536.t3	
N1.HOG0005788	OG0002887	n0		ApeQuad10754-RA	rna-XM_040201297.1		g7562.t1	
N1.HOG0005789	OG0002888	n0		ApeQuad10762-RA	rna-XM_040200708.1, rna-XM_040200692.1		g7567.t3	
N1.HOG0005790	OG0002889	n0		ApeQuad10764-RA, ApeQuad10765-RA	rna-XM_040200711.1		g7569.t1	
N1.HOG0005791	OG0002890	n0		ApeQuad10796-RA	rna-XM_040202154.1		g7599.t2	
N1.HOG0005792	OG0002891	n0					g7471.t1, g7740.t1	
N1.HOG0005793	OG0002892	n0		ApeQuad10848-RA	rna-XM_040202468.1, rna-XM_040202523.1		g7648.t1	
N1.HOG0005794	OG0002893	n0		ApeQuad10868-RA	rna-XM_040200653.1		g7663.t1	
N1.HOG0005795	OG0002894	n0		ApeQuad10860-RA	rna-XM_040201947.1		g7658.t1	
N1.HOG0005796	OG0002895	n0		ApeQuad10879-RA	rna-XM_040201924.1		g7675.t1	
N1.HOG0005797	OG0002896	n0		ApeQuad10881-RA	rna-XM_040201940.1		g7677.t6	
N1.HOG0005798	OG0002897	n0		ApeQuad10912-RA	rna-XM_040201938.1		g7717.t1	
N1.HOG0005799	OG0002898	n0		ApeQuad10923-RA	rna-XM_040201069.1		g7726.t1	
N1.HOG0005800	OG0002899	n0		ApeQuad10929-RA	rna-XM_040202498.1		g7732.t1, g7734.t1	
N1.HOG0005801	OG0002900	n0		ApeQuad10930-RA, ApeQuad10931-RA	rna-XM_040202402.1		g7733.t1	
N1.HOG0005802	OG0002901	n0		ApeQuad10944-RA	rna-XM_040200794.1		g7746.t1	
N1.HOG0005803	OG0002902	n0					g15981.t1	
N1.HOG0005804	OG0002903	n2					g7791.t1	
N1.HOG0005805	OG0002903	n3					g7790.t2	
N1.HOG0005806	OG0002904	n0		ApeQuad11013-RA	rna-XM_040201601.1		g7819.t1	
N1.HOG0005807	OG0002905	n0		ApeQuad11017-RA	rna-XM_040201423.1		g7823.t1	
N1.HOG0005808	OG0002907	n0		ApeQuad11049-RA	rna-XM_040201148.1		g7869.t2	
N1.HOG0005809	OG0002908	n0		ApeQuad11094-RA	rna-XM_040200581.1		g7916.t1	
N1.HOG0005810	OG0002909	n0		ApeQuad11096-RA	rna-XM_040202580.1		g7917.t2	
N1.HOG0005811	OG0002910	n0		ApeQuad11099-RA	rna-XM_040200978.1		g7921.t1	
N1.HOG0005812	OG0002911	n0		ApeQuad11125-RA, ApeQuad19051-RA	rna-XM_040202383.1		g7944.t1	
N1.HOG0005813	OG0002912	n0		ApeQuad11335-RA	rna-XM_040201352.1		g7987.t1	
N1.HOG0005814	OG0002913	n0		ApeQuad11326-RA	rna-XM_040202559.1		g7998.t3	
N1.HOG0005815	OG0002914	n0		ApeQuad11317-RA	rna-XM_040200738.1		g8005.t1	
N1.HOG0005816	OG0002915	n0		ApeQuad11316-RA	rna-XM_040200736.1		g8006.t1	
N1.HOG0005817	OG0002916	n0		ApeQuad11299-RA	rna-XM_040201200.1		g8022.t5	
N1.HOG0005818	OG0002917	n0		ApeQuad11296-RA	rna-XM_040201204.1		g8026.t1	
N1.HOG0005819	OG0002918	n0		ApeQuad11283-RA	rna-XM_040202391.1		g8041.t1, g8042.t1	
N1.HOG0005820	OG0002919	n0		ApeQuad11272-RA	rna-XM_040200781.1		g8050.t1	
N1.HOG0005821	OG0002920	n0		ApeQuad11270-RA	rna-XM_040202393.1		g8052.t1	
N1.HOG0005822	OG0002921	n0		ApeQuad11223-RA	rna-XM_040202365.1		g8095.t1	
N1.HOG0005823	OG0002922	n0		ApeQuad11218-RA	rna-XM_040200636.1		g8101.t2	
N1.HOG0005824	OG0002923	n0		ApeQuad12599-RA, ApeQuad11192-RA	rna-XM_040201415.1		g8129.t1	
N1.HOG0005825	OG0002924	n0		ApeQuad11187-RA	rna-XM_040202216.1		g8136.t3	
N1.HOG0005826	OG0002925	n0		ApeQuad11419-RA	rna-XM_040201761.1		g8188.t2	
N1.HOG0005827	OG0002926	n0					g11838.t2	
N1.HOG0005828	OG0002927	n0		ApeQuad11355-RA	rna-XM_040202282.1		g8257.t1	
N1.HOG0005829	OG0002928	n0		ApeQuad11359-RA	rna-XM_040200854.1		g8262.t1	
N1.HOG0005830	OG0002929	n1		ApeQuad18924-RA			g13910.t1	
N1.HOG0005831	OG0002929	n3		ApeQuad01265-RA				
N1.HOG0005832	OG0002930	n0		ApeQuad11363-RA	rna-XM_040200858.1		g8267.t1	
N1.HOG0005833	OG0002931	n0		ApeQuad11454-RA, ApeQuad11453-RA	rna-XM_040200595.1		g8287.t1	
N1.HOG0005834	OG0002932	n0		ApeQuad11460-RA	rna-XM_040189319.1, rna-XM_040201794.1		g8295.t2	
N1.HOG0005835	OG0002933	n0		ApeQuad11470-RA, ApeQuad11469-RA	rna-XM_040202011.1		g8302.t2	
N1.HOG0005836	OG0002934	n0		ApeQuad11495-RA	rna-XM_040170048.1, rna-XM_040170052.1		g8328.t1	
N1.HOG0005837	OG0002935	n0		ApeQuad11510-RA	rna-XM_040200633.1		g8342.t1	
N1.HOG0005838	OG0002936	n0		ApeQuad11542-RA	rna-XM_040201375.1		g8357.t1	
N1.HOG0005839	OG0002937	n0		ApeQuad05625-RA	rna-XM_040203833.1		g9462.t1	
N1.HOG0005840	OG0002938	n0		ApeQuad05330-RA	rna-XM_040204218.1		g9449.t1	
N1.HOG0005841	OG0002939	n0		ApeQuad06769-RA				
N1.HOG0005842	OG0002940	n0		ApeQuad05355-RA	rna-XM_040205143.1, rna-XM_040204277.1		g9432.t1	
N1.HOG0005843	OG0002941	n0		ApeQuad05395-RA	rna-XM_040204560.1		g9391.t1, g6.t1	
N1.HOG0005844	OG0002942	n0		ApeQuad05396-RA	rna-XM_040204594.1		g9390.t1	
N1.HOG0005845	OG0002943	n0		ApeQuad05399-RA	rna-XM_040202765.1		g9386.t3	
N1.HOG0005846	OG0002944	n0		ApeQuad05408-RA, ApeQuad05409-RA	rna-XM_040204549.1		g9378.t1	
N1.HOG0005847	OG0002945	n0		ApeQuad05416-RA	rna-XM_040203025.1		g9370.t1	
N1.HOG0005848	OG0002946	n0		ApeQuad05425-RA	rna-XM_040203698.1		g9361.t1, g32.t10	
N1.HOG0005849	OG0002947	n0		ApeQuad05444-RA	rna-XM_040204745.1		g9339.t1	
N1.HOG0005850	OG0002948	n0		ApeQuad05449-RA	rna-XM_040204741.1		g9334.t1	
N1.HOG0005851	OG0002949	n0		ApeQuad05463-RA	rna-XM_040203015.1		g9322.t2	
N1.HOG0005852	OG0002950	n0		ApeQuad05466-RA	rna-XM_040203981.1		g9316.t1	
N1.HOG0005853	OG0002951	n0		ApeQuad05469-RA	rna-XM_040203098.1		g9315.t1	
N1.HOG0005854	OG0002952	n0		ApeQuad05504-RA	rna-XM_040204809.1		g9290.t4	
N1.HOG0005855	OG0002953	n0		ApeQuad05516-RA	rna-XM_040204868.1		g9276.t2	
N1.HOG0005856	OG0002954	n0		ApeQuad05531-RA	rna-XM_040204881.1		g9264.t1	
N1.HOG0005857	OG0002955	n0		ApeQuad05532-RA, ApeQuad06854-RA	rna-XM_040204874.1		g9263.t1	
N1.HOG0005858	OG0002956	n0		ApeQuad05536-RA	rna-XM_040204883.1		g9260.t1	
N1.HOG0005859	OG0002957	n1		ApeQuad06850-RA				
N1.HOG0005860	OG0002957	n2		ApeQuad05537-RA				
N1.HOG0005861	OG0002958	n0		ApeQuad05349-RA, ApeQuad20628-RA, ApeQuad06849-RA, ApeQuad05539-RA				
N1.HOG0005862	OG0002960	n0		ApeQuad05553-RA	rna-XM_040202962.1		g9244.t4	
N1.HOG0005863	OG0002961	n0		ApeQuad05568-RA, ApeQuad05567-RA	rna-XM_040203136.1		g9230.t1	
N1.HOG0005864	OG0002962	n0		ApeQuad05583-RA	rna-XM_040203715.1		g9216.t1	
N1.HOG0005865	OG0002963	n0			rna-XM_040193940.1		g4375.t1	
N1.HOG0005866	OG0002964	n0		ApeQuad05607-RA	rna-XM_040202651.1		g9194.t1	
N1.HOG0005867	OG0002965	n0		ApeQuad05320-RA	rna-XM_040203183.1		g9188.t1	
N1.HOG0005868	OG0002966	n0		ApeQuad05284-RA, ApeQuad05289-RA	rna-XM_040203962.1		g9161.t1	
N1.HOG0005869	OG0002967	n0		ApeQuad05282-RA	rna-XM_040203796.1		g9159.t2	
N1.HOG0005870	OG0002968	n0		ApeQuad05232-RA	rna-XM_040204343.1		g9111.t1	
N1.HOG0005871	OG0002969	n0		ApeQuad05217-RA, ApeQuad07473-RA	rna-XM_040203555.1		g9099.t2	
N1.HOG0005872	OG0002970	n0		ApeQuad05203-RA	rna-XM_040203816.1		g9087.t1	
N1.HOG0005873	OG0002971	n1					g8977.t1	
N1.HOG0005874	OG0002971	n2			rna-XM_040204686.1		g9070.t1	
N1.HOG0005875	OG0002972	n0		ApeQuad05180-RA, ApeQuad05181-RA	rna-XM_040202833.1		g9065.t1	
N1.HOG0005876	OG0002973	n0		ApeQuad05154-RA	rna-XM_040204478.1		g8520.t1	
N1.HOG0005877	OG0002974	n0		ApeQuad05149-RA	rna-XM_040204508.1		g8525.t3	
N1.HOG0005878	OG0002975	n1		ApeQuad19083-RA			g13754.t1	
N1.HOG0005879	OG0002975	n3		ApeQuad04629-RA				
N1.HOG0005880	OG0002976	n0		ApeQuad04539-RA	rna-XM_040204961.1, rna-XM_040204960.1		g9029.t1	
N1.HOG0005881	OG0002977	n0		ApeQuad04568-RA, ApeQuad04567-RA	rna-XM_040205063.1		g8994.t1	
N1.HOG0005882	OG0002978	n0		ApeQuad04569-RA	rna-XM_040205049.1, rna-XM_040205059.1		g8993.t1	
N1.HOG0005883	OG0002979	n0		ApeQuad04580-RA	rna-XM_040203346.1		g8979.t3	
N1.HOG0005884	OG0002980	n0		ApeQuad04585-RA	rna-XM_040203926.1		g8973.t1	
N1.HOG0005885	OG0002981	n0		ApeQuad04587-RA	rna-XM_040203972.1		g8970.t3	
N1.HOG0005886	OG0002982	n0		ApeQuad04591-RA	rna-XM_040202998.1		g8963.t2	
N1.HOG0005887	OG0002983	n0		ApeQuad04607-RA, ApeQuad06428-RA	rna-XM_040203519.1		g8943.t1	
N1.HOG0005888	OG0002984	n0		ApeQuad04610-RA	rna-XM_040203340.1		g8936.t1	
N1.HOG0005889	OG0002985	n0		ApeQuad04674-RA	rna-XM_040203194.1		g8874.t2	
N1.HOG0005890	OG0002986	n0		ApeQuad04702-RA	rna-XM_040202815.1		g8843.t1	
N1.HOG0005891	OG0002987	n0		ApeQuad04716-RA	rna-XM_040204088.1		g8828.t1	
N1.HOG0005892	OG0002988	n0		ApeQuad04764-RA	rna-XM_040203477.1		g8784.t1	
N1.HOG0005893	OG0002989	n0		ApeQuad04775-RA	rna-XM_040194144.1, rna-XM_040204010.1		g3636.t1	
N1.HOG0005894	OG0002990	n0		ApeQuad04790-RA	rna-XM_040202599.1		g8759.t1	
N1.HOG0005895	OG0002991	n0		ApeQuad21336-RA	rna-XM_040181481.1		g19472.t2	
N1.HOG0005896	OG0002992	n0		ApeQuad04810-RA	rna-XM_040202701.1		g8739.t1	
N1.HOG0005897	OG0002993	n0			rna-XM_040180253.1		g14315.t1, g15998.t1, g17337.t1	
N1.HOG0005898	OG0002994	n0		ApeQuad04843-RA	rna-XM_040203054.1		g8712.t2	
N1.HOG0005899	OG0002995	n0		ApeQuad04845-RA	rna-XM_040203251.1		g8708.t1	
N1.HOG0005900	OG0002996	n1		ApeQuad07616-RA				
N1.HOG0005901	OG0002996	n2		ApeQuad06717-RA, ApeQuad04856-RA				
N1.HOG0005902	OG0002997	n0		ApeQuad04875-RA	rna-XM_040203888.1		g8661.t1	
N1.HOG0005903	OG0002998	n0		ApeQuad04881-RA	rna-XM_040203296.1		g8656.t1	
N1.HOG0005904	OG0002999	n0		ApeQuad04884-RA	rna-XM_040205126.1		g8654.t3	
N1.HOG0005905	OG0003000	n0		ApeQuad04890-RA	rna-XM_040202670.1		g8648.t1	
N1.HOG0005906	OG0003001	n0		ApeQuad04895-RA	rna-XM_040202657.1		g8643.t1	
N1.HOG0005907	OG0003002	n0		ApeQuad04909-RA	rna-XM_040202947.1		g8625.t2	
N1.HOG0005908	OG0003003	n0		ApeQuad04916-RA, ApeQuad04918-RA	rna-XM_040203297.1		g8615.t1	
N1.HOG0005909	OG0003004	n1		ApeQuad06745-RA				
N1.HOG0005910	OG0003004	n2		ApeQuad04928-RA				
N1.HOG0005911	OG0003005	n0		ApeQuad04931-RA	rna-XM_040203920.1		g8604.t1	
N1.HOG0005912	OG0003006	n0		ApeQuad04938-RA	rna-XM_040203883.1		g8595.t2	
N1.HOG0005913	OG0003007	n2			rna-XM_040174707.1		g16394.t2	
N1.HOG0005914	OG0003007	n3			rna-XM_040202699.1		g8591.t1	
N1.HOG0005915	OG0003008	n0		ApeQuad04975-RA, ApeQuad17121-RA	rna-XM_040204568.1		g8545.t1	
N1.HOG0005916	OG0003009	n0		ApeQuad04983-RA	rna-XM_040203011.1		g8532.t4	
N1.HOG0005917	OG0003010	n0		ApeQuad04987-RA	rna-XM_040203629.1		g8373.t1	
N1.HOG0005918	OG0003011	n0		ApeQuad04989-RA	rna-XM_040205105.1, rna-XM_040205135.1		g8375.t1	
N1.HOG0005919	OG0003012	n0		ApeQuad04991-RA	rna-XM_040203755.1		g8377.t2, g10276.t2	
N1.HOG0005920	OG0003013	n0		ApeQuad05008-RA, ApeQuad05010-RA	rna-XM_040204807.1		g8394.t1	
N1.HOG0005921	OG0003014	n0		ApeQuad05035-RA	rna-XM_040193744.1, rna-XM_040204531.1		g4258.t1	
N1.HOG0005922	OG0003015	n0		ApeQuad05043-RA	rna-XM_040204548.1		g8493.t2	
N1.HOG0005923	OG0003016	n0		ApeQuad05046-RA	rna-XM_040204498.1		g8490.t1	
N1.HOG0005924	OG0003018	n2		ApeQuad06908-RA				
N1.HOG0005925	OG0003018	n3		ApeQuad05064-RA				
N1.HOG0005926	OG0003019	n0		ApeQuad05069-RA	rna-XM_040203925.1		g8466.t1	
N1.HOG0005927	OG0003020	n0		ApeQuad05073-RA	rna-XM_040203592.1		g8462.t3	
N1.HOG0005928	OG0003021	n0		ApeQuad07056-RA	rna-XM_040202688.1, rna-XM_040194066.1		g8440.t1	
N1.HOG0005929	OG0003022	n0		ApeQuad05101-RA	rna-XM_040203331.1		g8432.t6	
N1.HOG0005930	OG0003023	n0		ApeQuad05124-RA	rna-XM_040202836.1		g8413.t2	
N1.HOG0005931	OG0003024	n0		ApeQuad07787-RA	rna-XM_040173919.1		g15208.t1, g15209.t1	
N1.HOG0005932	OG0003025	n0		ApeQuad00367-RA	rna-XM_040175492.1		g483.t1	
N1.HOG0005933	OG0003026	n0		ApeQuad07810-RA	rna-XM_040172681.1, rna-XM_040169714.1		g15182.t2	
N1.HOG0005934	OG0003027	n0		ApeQuad07830-RA	rna-XM_040172720.1		g15169.t4	
N1.HOG0005935	OG0003028	n0		ApeQuad07832-RA	rna-XM_040172733.1		g15166.t1	
N1.HOG0005936	OG0003029	n0		ApeQuad03520-RA, ApeQuad11961-RA, ApeQuad07841-RA	rna-XM_040172552.1			
N1.HOG0005937	OG0003030	n0		ApeQuad07859-RA	rna-XM_040174003.1		g15137.t1	
N1.HOG0005938	OG0003031	n0		ApeQuad07862-RA	rna-XM_040173383.1		g15134.t1	
N1.HOG0005939	OG0003032	n0		ApeQuad07878-RA	rna-XM_040173533.1		g15124.t1	
N1.HOG0005940	OG0003033	n0		ApeQuad07886-RA	rna-XM_040175201.1		g15119.t1	
N1.HOG0005941	OG0003034	n0		ApeQuad07898-RA, ApeQuad07897-RA	rna-XM_040173463.1		g15107.t2	
N1.HOG0005942	OG0003035	n0		ApeQuad07915-RA	rna-XM_040173651.1		g15089.t1	
N1.HOG0005943	OG0003036	n0		ApeQuad07916-RA	rna-XM_040173649.1		g15088.t1	
N1.HOG0005944	OG0003037	n0		ApeQuad07941-RA	rna-XM_040173765.1		g15222.t2	
N1.HOG0005945	OG0003038	n0		ApeQuad07952-RA	rna-XM_040175323.1		g15228.t1	
N1.HOG0005946	OG0003039	n0		ApeQuad07951-RA	rna-XM_040175317.1		g15229.t3	
N1.HOG0005947	OG0003040	n0		ApeQuad07992-RA	rna-XM_040172967.1		g15260.t2	
N1.HOG0005948	OG0003041	n0		ApeQuad08020-RA	rna-XM_040174198.1		g15294.t1	
N1.HOG0005949	OG0003042	n0		ApeQuad08048-RA	rna-XM_040172747.1		g15321.t1	
N1.HOG0005950	OG0003043	n0		ApeQuad08072-RA	rna-XM_040173483.1		g15345.t1	
N1.HOG0005951	OG0003044	n0		ApeQuad08076-RA	rna-XM_040173300.1		g15352.t1	
N1.HOG0005952	OG0003045	n0		ApeQuad08102-RA	rna-XM_040175098.1		g15376.t1	
N1.HOG0005953	OG0003046	n0		ApeQuad08113-RA	rna-XM_040175167.1		g15387.t1	
N1.HOG0005954	OG0003047	n0		ApeQuad08117-RA	rna-XM_040175158.1		g15391.t1	
N1.HOG0005955	OG0003048	n0		ApeQuad08132-RA	rna-XM_040175156.1		g15404.t1	
N1.HOG0005956	OG0003049	n0		ApeQuad08140-RA	rna-XM_040172748.1, rna-XM_040175547.1		g15414.t1	
N1.HOG0005957	OG0003050	n0		ApeQuad08164-RA	rna-XM_040173693.1		g15432.t2	
N1.HOG0005958	OG0003051	n0		ApeQuad08176-RA	rna-XM_040172643.1		g15447.t1	
N1.HOG0005959	OG0003052	n0		ApeQuad08223-RA	rna-XM_040172535.1		g15497.t1, g14.t1	
N1.HOG0005960	OG0003053	n0		ApeQuad08224-RA	rna-XM_040172519.1		g13.t1	
N1.HOG0005961	OG0003054	n0		ApeQuad08234-RA	rna-XM_040172522.1		g15507.t1	
N1.HOG0005962	OG0003055	n0		ApeQuad08250-RA	rna-XM_040174333.1		g15530.t1	
N1.HOG0005963	OG0003056	n0		ApeQuad08327-RA	rna-XM_040172789.1		g15615.t1	
N1.HOG0005964	OG0003057	n0			rna-XM_040175388.1, rna-XM_040175389.1		g15621.t1, g15624.t1	
N1.HOG0005965	OG0003058	n0		ApeQuad08345-RA	rna-XM_040175086.1		g15637.t3	
N1.HOG0005966	OG0003059	n0		ApeQuad08376-RA	rna-XM_040173807.1		g15669.t3	
N1.HOG0005967	OG0003060	n0		ApeQuad08388-RA	rna-XM_040173878.1		g15679.t1	
N1.HOG0005968	OG0003061	n0		ApeQuad08392-RA	rna-XM_040173821.1		g15682.t3	
N1.HOG0005969	OG0003062	n0		ApeQuad08406-RA	rna-XM_040173860.1		g15695.t4	
N1.HOG0005970	OG0003063	n0		ApeQuad08427-RA	rna-XM_040172834.1		g15718.t2	
N1.HOG0005971	OG0003064	n0		ApeQuad13753-RA	rna-XM_040180395.1		g18859.t10	
N1.HOG0005972	OG0003065	n0		ApeQuad19402-RA, ApeQuad08471-RA	rna-XM_040174817.1		g15756.t1	
N1.HOG0005973	OG0003066	n0		ApeQuad13700-RA	rna-XM_040180492.1		g18908.t1	
N1.HOG0005974	OG0003067	n0		ApeQuad08481-RA	rna-XM_040174348.1, rna-XM_040172838.1		g15768.t1	
N1.HOG0005975	OG0003068	n0		ApeQuad08507-RA	rna-XM_040174054.1		g15796.t1	
N1.HOG0005976	OG0003069	n0		ApeQuad08540-RA	rna-XM_040172888.1		g15828.t5	
N1.HOG0005977	OG0003070	n0		ApeQuad08618-RA	rna-XM_040174497.1		g15836.t1	
N1.HOG0005978	OG0003071	n0		ApeQuad08599-RA	rna-XM_040172856.1		g15856.t1	
N1.HOG0005979	OG0003072	n0		ApeQuad08589-RA	rna-XM_040174166.1		g15862.t1	
N1.HOG0005980	OG0003073	n0		ApeQuad08578-RA	rna-XM_040174909.1		g15916.t1	
N1.HOG0005981	OG0003074	n0		ApeQuad08560-RA	rna-XM_040173786.1		g15875.t1	
N1.HOG0005982	OG0003076	n0		ApeQuad03576-RA, ApeQuad08617-RA	rna-XM_040172966.1		g1033.t1	
N1.HOG0005983	OG0003077	n0		ApeQuad18820-RA	rna-XM_040166647.1		g13959.t1	
N1.HOG0005984	OG0003078	n0		ApeQuad18831-RA	rna-XM_040166617.1		g13968.t1	
N1.HOG0005985	OG0003079	n0		ApeQuad18890-RA	rna-XM_040167368.1		g13941.t2	
N1.HOG0005986	OG0003080	n0		ApeQuad18905-RA	rna-XM_040166761.1		g13931.t1	
N1.HOG0005987	OG0003081	n0		ApeQuad18907-RA	rna-XM_040170794.1, rna-XM_040166755.1		g13929.t1	
N1.HOG0005988	OG0003082	n2			rna-XM_040170476.1		g14987.t3	
N1.HOG0005989	OG0003082	n3			rna-XM_040166596.1		g13922.t1	
N1.HOG0005990	OG0003083	n0		ApeQuad18920-RA	rna-XM_040167403.1		g13914.t1	
N1.HOG0005991	OG0003084	n0		ApeQuad18925-RA	rna-XM_040167640.1		g13909.t1	
N1.HOG0005992	OG0003085	n0		ApeQuad00418-RA	rna-XM_040189198.1		g532.t1	
N1.HOG0005993	OG0003086	n0		ApeQuad18970-RA, ApeQuad18969-RA	rna-XM_040167455.1		g13855.t1	
N1.HOG0005994	OG0003087	n0		ApeQuad18972-RA	rna-XM_040167454.1		g13853.t1	
N1.HOG0005995	OG0003088	n0		ApeQuad10714-RA, ApeQuad19002-RA	rna-XM_040166992.1		g13826.t1	
N1.HOG0005996	OG0003089	n0		ApeQuad19009-RA	rna-XM_040167636.1		g13821.t1	
N1.HOG0005997	OG0003090	n0		ApeQuad19018-RA	rna-XM_040166975.1		g13812.t1	
N1.HOG0005998	OG0003091	n0		ApeQuad13132-RA	rna-XM_040170495.1		g14763.t1	
N1.HOG0005999	OG0003092	n0		ApeQuad19050-RA	rna-XM_040167046.1		g13786.t1	
N1.HOG0006000	OG0003093	n0		ApeQuad19067-RA	rna-XM_040167754.1		g13767.t1	
N1.HOG0006001	OG0003094	n0		ApeQuad19077-RA, ApeQuad19078-RA	rna-XM_040167002.1		g13760.t1	
N1.HOG0006002	OG0003095	n0		ApeQuad19086-RA	rna-XM_040167590.1		g13751.t2	
N1.HOG0006003	OG0003096	n0		ApeQuad19142-RA	rna-XM_040167387.1		g13702.t1	
N1.HOG0006004	OG0003097	n0		ApeQuad19145-RA	rna-XM_040166878.1		g13697.t1	
N1.HOG0006005	OG0003098	n0		ApeQuad19146-RA	rna-XM_040166874.1		g13695.t1	
N1.HOG0006006	OG0003099	n0		ApeQuad19149-RA	rna-XM_040167348.1		g13693.t2	
N1.HOG0006007	OG0003100	n0		ApeQuad19172-RA	rna-XM_040167663.1		g13671.t1	
N1.HOG0006008	OG0003101	n0		ApeQuad19227-RA	rna-XM_040166903.1		g13620.t1	
N1.HOG0006009	OG0003102	n0		ApeQuad19232-RA	rna-XM_040167755.1		g13617.t1	
N1.HOG0006010	OG0003103	n0		ApeQuad13141-RA	rna-XM_040172284.1		g14772.t1	
N1.HOG0006011	OG0003104	n0		ApeQuad19262-RA	rna-XM_040167447.1		g13588.t1	
N1.HOG0006012	OG0003105	n0		ApeQuad19269-RA	rna-XM_040167747.1		g13582.t1	
N1.HOG0006013	OG0003106	n0		ApeQuad19283-RA	rna-XM_040167776.1		g13569.t4	
N1.HOG0006014	OG0003107	n0		ApeQuad21947-RA, ApeQuad19288-RA	rna-XM_040167062.1		g13563.t2	
N1.HOG0006015	OG0003108	n0		ApeQuad19294-RA	rna-XM_040167432.1		g13551.t2	
N1.HOG0006016	OG0003109	n0		ApeQuad19296-RA	rna-XM_040167584.1		g1114.t1, g13549.t1	
N1.HOG0006017	OG0003110	n0		ApeQuad19301-RA	rna-XM_040167821.1		g13546.t1	
N1.HOG0006018	OG0003111	n2			rna-XM_040167629.1		g13536.t1	
N1.HOG0006019	OG0003111	n3			rna-XM_040167627.1		g13535.t1	
N1.HOG0006020	OG0003112	n0		ApeQuad19325-RA	rna-XM_040166813.1		g13521.t1	
N1.HOG0006021	OG0003113	n0		ApeQuad19328-RA	rna-XM_040166820.1		g13517.t1	
N1.HOG0006022	OG0003114	n0		ApeQuad17047-RA	rna-XM_040189654.1		g1625.t1	
N1.HOG0006023	OG0003115	n0		ApeQuad19340-RA	rna-XM_040167076.1		g13504.t1, g13505.t1	
N1.HOG0006024	OG0003116	n0		ApeQuad19348-RA	rna-XM_040166944.1		g13480.t1	
N1.HOG0006025	OG0003117	n0		ApeQuad19349-RA	rna-XM_040167501.1		g13478.t2	
N1.HOG0006026	OG0003118	n0		ApeQuad19358-RA	rna-XM_040167726.1		g13470.t1	
N1.HOG0006027	OG0003119	n0		ApeQuad19364-RA	rna-XM_040167514.1			
