HOG	OG	Gene Tree Parent Clade	Af	Aq	Ga	GaY	Gw	GwY
N3.HOG0003618	OG0001533	n4			rna-XM_040195864.1			
N3.HOG0003619	OG0001534	n2			rna-XM_040196210.1			
N3.HOG0003620	OG0001535	n2			rna-XM_040195805.1			
N3.HOG0003621	OG0001535	n4			rna-XM_040197628.1			
N3.HOG0003622	OG0001536	n2			rna-XM_040198357.1			
N3.HOG0003623	OG0001536	n4			rna-XM_040195659.1			
N3.HOG0003624	OG0001537	n2			rna-XM_040197287.1			
N3.HOG0003625	OG0001537	n4			rna-XM_040196478.1			
N3.HOG0003626	OG0001538	n1			rna-XM_040195478.1			
N3.HOG0003627	OG0001538	n4			rna-XM_040196300.1			
N3.HOG0003628	OG0001539	n1			rna-XM_040197644.1			
N3.HOG0003629	OG0001539	n4			rna-XM_040196555.1			
N3.HOG0003630	OG0001540	n2			rna-XM_040197650.1			
N3.HOG0003631	OG0001540	n4			rna-XM_040194876.1			
N3.HOG0003632	OG0001541	n0			rna-XM_040196809.1			
N3.HOG0003633	OG0001542	n1			rna-XM_040197679.1			
N3.HOG0003634	OG0001542	n3			rna-XM_040195757.1			
N3.HOG0003635	OG0001543	n1			rna-XM_040198490.1			
N3.HOG0003636	OG0001545	n2			rna-XM_040198076.1			
N3.HOG0003637	OG0001545	n4			rna-XM_040196756.1			
N3.HOG0003638	OG0001546	n3			rna-XM_040194697.1			
N3.HOG0003639	OG0001547	n1			rna-XM_040198324.1			
N3.HOG0003640	OG0001547	n3			rna-XM_040194956.1			
N3.HOG0003641	OG0001548	n0			rna-XM_040195712.1			
N3.HOG0003642	OG0001549	n2			rna-XM_040195140.1			
N3.HOG0003643	OG0001549	n4			rna-XM_040170196.1			
N3.HOG0003644	OG0001550	n1			rna-XM_040197971.1			
N3.HOG0003645	OG0001550	n4			rna-XM_040195346.1			
N3.HOG0003646	OG0001551	n3			rna-XM_040194690.1			
N3.HOG0003647	OG0001552	n1			rna-XM_040173576.1			
N3.HOG0003648	OG0001552	n4			rna-XM_040194655.1			
N3.HOG0003649	OG0001553	n1			rna-XM_040194669.1			
N3.HOG0003650	OG0001553	n4			rna-XM_040194668.1			
N3.HOG0003651	OG0001554	n2			rna-XM_040194683.1			
N3.HOG0003652	OG0001555	n1			rna-XM_040197926.1			
N3.HOG0003653	OG0001556	n1			rna-XM_040170602.1			
N3.HOG0003654	OG0001556	n4			rna-XM_040183881.1			
N3.HOG0003655	OG0001557	n1			rna-XM_040170568.1			
N3.HOG0003656	OG0001558	n0			rna-XM_040171014.1			
N3.HOG0003657	OG0001560	n1			rna-XM_040184401.1			
N3.HOG0003658	OG0001561	n2			rna-XM_040185232.1			
N3.HOG0003659	OG0001561	n4			rna-XM_040184366.1			
N3.HOG0003660	OG0001562	n0			rna-XM_040178075.1			
N3.HOG0003661	OG0001563	n1			rna-XM_040183292.1			
N3.HOG0003662	OG0001563	n4			rna-XM_040183296.1			
N3.HOG0003663	OG0001564	n1			rna-XM_040171436.1			
N3.HOG0003664	OG0001564	n3			rna-XM_040183408.1			
N3.HOG0003665	OG0001565	n2			rna-XM_040172051.1			
N3.HOG0003666	OG0001565	n4			rna-XM_040184039.1			
N3.HOG0003667	OG0001566	n2			rna-XM_040172056.1			
N3.HOG0003668	OG0001566	n4			rna-XM_040183814.1			
N3.HOG0003669	OG0001567	n3			rna-XM_040184927.1			
N3.HOG0003670	OG0001568	n1			rna-XM_040167956.1			
N3.HOG0003671	OG0001568	n3			rna-XM_040184413.1			
N3.HOG0003672	OG0001569	n2			rna-XM_040184452.1			
N3.HOG0003673	OG0001571	n1			rna-XM_040171441.1			
N3.HOG0003674	OG0001571	n3			rna-XM_040184878.1			
N3.HOG0003675	OG0001572	n3			rna-XM_040183724.1			
N3.HOG0003676	OG0001572	n4			rna-XM_040169686.1			
N3.HOG0003677	OG0001573	n1			rna-XM_040169581.1			
N3.HOG0003678	OG0001574	n2			rna-XM_040198332.1			
N3.HOG0003679	OG0001575	n0			rna-XM_040184673.1, rna-XM_040183915.1			
N3.HOG0003680	OG0001576	n2			rna-XM_040190293.1			
N3.HOG0003681	OG0001576	n4			rna-XM_040183370.1			
N3.HOG0003682	OG0001577	n0			rna-XM_040183744.1, rna-XM_040183741.1, rna-XM_040169561.1, rna-XM_040183745.1			
N3.HOG0003683	OG0001578	n1			rna-XM_040171387.1			
N3.HOG0003684	OG0001578	n4			rna-XM_040183584.1			
N3.HOG0003685	OG0001580	n1			rna-XM_040170854.1			
N3.HOG0003686	OG0001580	n4			rna-XM_040184034.1			
N3.HOG0003687	OG0001581	n1			rna-XM_040184379.1			
N3.HOG0003688	OG0001582	n1			rna-XM_040170485.1			
N3.HOG0003689	OG0001582	n4			rna-XM_040185272.1			
N3.HOG0003690	OG0001584	n0			rna-XM_040161352.1			
N3.HOG0003691	OG0001586	n2			rna-XM_040177789.1			
N3.HOG0003692	OG0001586	n4			rna-XM_040201271.1			
N3.HOG0003693	OG0001587	n1			rna-XM_040186359.1			
N3.HOG0003694	OG0001587	n3			rna-XM_040201222.1			
N3.HOG0003695	OG0001588	n1			rna-XM_040166561.1			
N3.HOG0003696	OG0001588	n3			rna-XM_040202124.1			
N3.HOG0003697	OG0001589	n1			rna-XM_040203692.1			
N3.HOG0003698	OG0001589	n3			rna-XM_040202456.1			
N3.HOG0003699	OG0001590	n0			rna-XM_040169628.1, rna-XM_040202433.1			
N3.HOG0003700	OG0001591	n2			rna-XM_040201332.1			
N3.HOG0003701	OG0001591	n4			rna-XM_040201331.1			
N3.HOG0003702	OG0001592	n1			rna-XM_040164547.1			
N3.HOG0003703	OG0001592	n3			rna-XM_040202065.1			
N3.HOG0003704	OG0001593	n3			rna-XM_040202135.1			
N3.HOG0003705	OG0001594	n2			rna-XM_040165994.1			
N3.HOG0003706	OG0001594	n4			rna-XM_040201808.1			
N3.HOG0003707	OG0001595	n2			rna-XM_040204268.1			
N3.HOG0003708	OG0001595	n4			rna-XM_040201643.1			
N3.HOG0003709	OG0001596	n1			rna-XM_040196663.1			
N3.HOG0003710	OG0001596	n4			rna-XM_040200639.1			
N3.HOG0003711	OG0001597	n2			rna-XM_040187608.1			
N3.HOG0003712	OG0001597	n4			rna-XM_040200838.1			
N3.HOG0003713	OG0001599	n2			rna-XM_040201577.1			
N3.HOG0003714	OG0001599	n4			rna-XM_040201576.1			
N3.HOG0003715	OG0001601	n1			rna-XM_040170054.1			
N3.HOG0003716	OG0001601	n3			rna-XM_040170053.1			
N3.HOG0003717	OG0001602	n0			rna-XM_040169669.1			
N3.HOG0003718	OG0001603	n1			rna-XM_040202712.1			
N3.HOG0003719	OG0001603	n3			rna-XM_040193783.1			
N3.HOG0003720	OG0001605	n1			rna-XM_040193942.1			
N3.HOG0003721	OG0001605	n3			rna-XM_040203406.1			
N3.HOG0003722	OG0001606	n1			rna-XM_040194479.1			
N3.HOG0003723	OG0001606	n5			rna-XM_040202983.1			
N3.HOG0003724	OG0001607	n2			rna-XM_040192181.1			
N3.HOG0003725	OG0001607	n4			rna-XM_040204773.1			
N3.HOG0003726	OG0001608	n2			rna-XM_040193765.1			
N3.HOG0003727	OG0001608	n4			rna-XM_040203789.1			
N3.HOG0003728	OG0001609	n2			rna-XM_040192518.1			
N3.HOG0003729	OG0001609	n4			rna-XM_040204265.1			
N3.HOG0003730	OG0001610	n2			rna-XM_040193250.1			
N3.HOG0003731	OG0001610	n4			rna-XM_040202904.1			
N3.HOG0003732	OG0001611	n0			rna-XM_040204288.1			
N3.HOG0003733	OG0001612	n3			rna-XM_040192209.1			
N3.HOG0003734	OG0001612	n5			rna-XM_040203822.1			
N3.HOG0003735	OG0001613	n2			rna-XM_040194272.1			
N3.HOG0003736	OG0001613	n4			rna-XM_040202760.1			
N3.HOG0003737	OG0001614	n2			rna-XM_040203335.1			
N3.HOG0003738	OG0001614	n4			rna-XM_040203368.1			
N3.HOG0003739	OG0001617	n2			rna-XM_040194152.1			
N3.HOG0003740	OG0001617	n4			rna-XM_040203843.1			
N3.HOG0003741	OG0001618	n0			rna-XM_040203382.1			
N3.HOG0003742	OG0001619	n1			rna-XM_040192663.1			
N3.HOG0003743	OG0001619	n4			rna-XM_040203397.1			
N3.HOG0003744	OG0001621	n2			rna-XM_040203078.1			
N3.HOG0003745	OG0001621	n4			rna-XM_040204985.1			
N3.HOG0003746	OG0001622	n1			rna-XM_040204452.1			
N3.HOG0003747	OG0001622	n3			rna-XM_040204301.1			
N3.HOG0003748	OG0001623	n0			rna-XM_040204148.1			
N3.HOG0003749	OG0001624	n1			rna-XM_040203885.1			
N3.HOG0003750	OG0001625	n1			rna-XM_040203656.1			
N3.HOG0003751	OG0001625	n4			rna-XM_040204775.1			
N3.HOG0003752	OG0001626	n1			rna-XM_040192694.1			
N3.HOG0003753	OG0001626	n4			rna-XM_040203658.1			
N3.HOG0003754	OG0001627	n2			rna-XM_040193558.1			
N3.HOG0003755	OG0001627	n4			rna-XM_040203893.1			
N3.HOG0003756	OG0001628	n2			rna-XM_040192660.1			
N3.HOG0003757	OG0001628	n4			rna-XM_040204572.1			
N3.HOG0003758	OG0001629	n2			rna-XM_040204363.1			
N3.HOG0003759	OG0001629	n4			rna-XM_040204521.1			
N3.HOG0003760	OG0001630	n4			rna-XM_040204988.1			
N3.HOG0003761	OG0001630	n5			rna-XM_040204507.1			
N3.HOG0003762	OG0001631	n0			rna-XM_040165273.1			
N3.HOG0003763	OG0001632	n1			rna-XM_040165818.1			
N3.HOG0003764	OG0001632	n4			rna-XM_040204537.1			
N3.HOG0003765	OG0001633	n1			rna-XM_040186146.1			
N3.HOG0003766	OG0001633	n4			rna-XM_040174132.1			
N3.HOG0003767	OG0001634	n1			rna-XM_040199660.1			
N3.HOG0003768	OG0001634	n4			rna-XM_040173941.1			
N3.HOG0003769	OG0001635	n1			rna-XM_040186645.1			
N3.HOG0003770	OG0001635	n4			rna-XM_040174417.1			
N3.HOG0003771	OG0001637	n2			rna-XM_040187717.1			
N3.HOG0003772	OG0001637	n4			rna-XM_040174061.1, rna-XM_040174063.1			
N3.HOG0003773	OG0001638	n2			rna-XM_040178420.1			
N3.HOG0003774	OG0001638	n4			rna-XM_040173529.1			
N3.HOG0003775	OG0001639	n1			rna-XM_040180735.1			
N3.HOG0003776	OG0001639	n3			rna-XM_040173956.1			
N3.HOG0003777	OG0001640	n3			rna-XM_040175028.1			
N3.HOG0003778	OG0001641	n0			rna-XM_040175174.1, rna-XM_040175176.1, rna-XM_040175175.1			
N3.HOG0003779	OG0001642	n2			rna-XM_040186410.1			
N3.HOG0003780	OG0001642	n4			rna-XM_040173685.1			
N3.HOG0003781	OG0001643	n2			rna-XM_040172784.1			
N3.HOG0003782	OG0001643	n3			rna-XM_040173678.1, rna-XM_040174625.1, rna-XM_040175624.1			
N3.HOG0003783	OG0001644	n2			rna-XM_040172506.1			
N3.HOG0003784	OG0001645	n0			rna-XM_040174422.1			
N3.HOG0003785	OG0001646	n1			rna-XM_040199515.1			
N3.HOG0003786	OG0001646	n4			rna-XM_040172710.1			
N3.HOG0003787	OG0001647	n1			rna-XM_040180502.1			
N3.HOG0003788	OG0001647	n4			rna-XM_040174751.1			
N3.HOG0003789	OG0001648	n1			rna-XM_040178842.1			
N3.HOG0003790	OG0001648	n3			rna-XM_040175596.1			
N3.HOG0003791	OG0001650	n0			rna-XM_040179591.1			
N3.HOG0003792	OG0001651	n2			rna-XM_040167003.1			
N3.HOG0003793	OG0001652	n1			rna-XM_040170738.1			
N3.HOG0003794	OG0001652	n4			rna-XM_040166900.1			
N3.HOG0003795	OG0001653	n2			rna-XM_040171403.1			
N3.HOG0003796	OG0001653	n4			rna-XM_040166898.1			
N3.HOG0003797	OG0001654	n2			rna-XM_040171397.1			
N3.HOG0003798	OG0001654	n4			rna-XM_040167064.1			
N3.HOG0003799	OG0001655	n1			rna-XM_040172057.1			
N3.HOG0003800	OG0001655	n3			rna-XM_040167223.1			
N3.HOG0003801	OG0001656	n1			rna-XM_040171067.1			
N3.HOG0003802	OG0001656	n3			rna-XM_040167266.1			
N3.HOG0003803	OG0001657	n1			rna-XM_040166882.1			
N3.HOG0003804	OG0001657	n3			rna-XM_040166883.1			
N3.HOG0003805	OG0001658	n0			rna-XM_040193139.1			
N3.HOG0003806	OG0001659	n2			rna-XM_040166906.1			
N3.HOG0003807	OG0001659	n4			rna-XM_040172085.1			
N3.HOG0003808	OG0001660	n2			rna-XM_040166524.1			
N3.HOG0003809	OG0001660	n5			rna-XM_040170647.1			
N3.HOG0003810	OG0001661	n2			rna-XM_040171420.1			
N3.HOG0003811	OG0001661	n4			rna-XM_040166733.1, rna-XM_040167820.1			
N3.HOG0003812	OG0001663	n1			rna-XM_040171923.1			
N3.HOG0003813	OG0001663	n3			rna-XM_040167167.1			
N3.HOG0003814	OG0001664	n2			rna-XM_040172422.1			
N3.HOG0003815	OG0001664	n4			rna-XM_040167907.1			
N3.HOG0003816	OG0001665	n1			rna-XM_040171232.1			
N3.HOG0003817	OG0001665	n4			rna-XM_040167067.1			
N3.HOG0003818	OG0001666	n2			rna-XM_040202628.1			
N3.HOG0003819	OG0001666	n4			rna-XM_040167126.1			
N3.HOG0003820	OG0001667	n2			rna-XM_040171526.1			
N3.HOG0003821	OG0001667	n5			rna-XM_040166808.1			
N3.HOG0003822	OG0001668	n2			rna-XM_040199498.1			
N3.HOG0003823	OG0001668	n4			rna-XM_040166688.1			
N3.HOG0003824	OG0001669	n3			rna-XM_040169149.1			
N3.HOG0003825	OG0001669	n4			rna-XM_040171872.1			
N3.HOG0003826	OG0001670	n1			rna-XM_040161082.1			
N3.HOG0003827	OG0001671	n1			rna-XM_040170950.1			
N3.HOG0003828	OG0001671	n4			rna-XM_040166581.1			
N3.HOG0003829	OG0001672	n0			rna-XM_040163180.1	rna-XM_040168812.1		
N3.HOG0003830	OG0001675	n3			rna-XM_040189345.1			
N3.HOG0003831	OG0001676	n2			rna-XM_040166418.1			
N3.HOG0003832	OG0001676	n4			rna-XM_040189689.1			
N3.HOG0003833	OG0001677	n1			rna-XM_040166132.1			
N3.HOG0003834	OG0001678	n1			rna-XM_040164144.1			
N3.HOG0003835	OG0001678	n3			rna-XM_040189656.1			
N3.HOG0003836	OG0001679	n2			rna-XM_040189665.1			
N3.HOG0003837	OG0001679	n4			rna-XM_040166242.1			
N3.HOG0003838	OG0001680	n1			rna-XM_040165686.1			
N3.HOG0003839	OG0001680	n4			rna-XM_040189634.1			
N3.HOG0003840	OG0001681	n1			rna-XM_040165855.1			
N3.HOG0003841	OG0001681	n4			rna-XM_040189688.1			
N3.HOG0003842	OG0001682	n2			rna-XM_040188932.1			
N3.HOG0003843	OG0001683	n2			rna-XM_040188899.1			
N3.HOG0003844	OG0001683	n4			rna-XM_040165298.1			
N3.HOG0003845	OG0001684	n1			rna-XM_040164634.1			
N3.HOG0003846	OG0001684	n4			rna-XM_040188723.1			
N3.HOG0003847	OG0001685	n1			rna-XM_040198979.1			
N3.HOG0003848	OG0001685	n4			rna-XM_040189113.1			
N3.HOG0003849	OG0001686	n0			rna-XM_040187819.1, rna-XM_040189158.1			
N3.HOG0003850	OG0001687	n1			rna-XM_040164533.1			
N3.HOG0003851	OG0001687	n4			rna-XM_040188529.1			
N3.HOG0003852	OG0001688	n1			rna-XM_040164263.1			
N3.HOG0003853	OG0001688	n3			rna-XM_040189401.1			
N3.HOG0003854	OG0001689	n1			rna-XM_040188160.1			
N3.HOG0003855	OG0001689	n4			rna-XM_040189117.1			
N3.HOG0003856	OG0001691	n1			rna-XM_040165663.1			
N3.HOG0003857	OG0001691	n4			rna-XM_040189151.1			
N3.HOG0003858	OG0001692	n1			rna-XM_040166460.1			
N3.HOG0003859	OG0001692	n4			rna-XM_040188545.1			
N3.HOG0003860	OG0001693	n1			rna-XM_040166058.1			
N3.HOG0003861	OG0001693	n3			rna-XM_040188917.1			
N3.HOG0003862	OG0001694	n0			rna-XM_040187759.1			
N3.HOG0003863	OG0001695	n4			rna-XM_040189592.1			
N3.HOG0003864	OG0001696	n1			rna-XM_040165378.1			
N3.HOG0003865	OG0001696	n3			rna-XM_040189404.1			
N3.HOG0003866	OG0001697	n3			rna-XM_040189489.1			
N3.HOG0003867	OG0001698	n1			rna-XM_040166109.1			
N3.HOG0003868	OG0001698	n4			rna-XM_040188605.1			
N3.HOG0003869	OG0001699	n3			rna-XM_040191605.1			
N3.HOG0003870	OG0001699	n4			rna-XM_040185558.1			
N3.HOG0003871	OG0001701	n1			rna-XM_040191671.1			
N3.HOG0003872	OG0001701	n4			rna-XM_040169483.1			
N3.HOG0003873	OG0001702	n1			rna-XM_040190261.1			
N3.HOG0003874	OG0001702	n4			rna-XM_040169477.1			
N3.HOG0003875	OG0001703	n2			rna-XM_040178776.1			
N3.HOG0003876	OG0001703	n4			rna-XM_040169201.1			
N3.HOG0003877	OG0001704	n1			rna-XM_040178709.1			
N3.HOG0003878	OG0001705	n2			rna-XM_040178112.1			
N3.HOG0003879	OG0001705	n4			rna-XM_040186937.1			
N3.HOG0003880	OG0001706	n2			rna-XM_040186832.1			
N3.HOG0003881	OG0001706	n4			rna-XM_040186841.1			
N3.HOG0003882	OG0001707	n0			rna-XM_040187554.1, rna-XM_040187556.1, rna-XM_040187557.1, rna-XM_040187030.1, rna-XM_040169606.1			
N3.HOG0003883	OG0001708	n2			rna-XM_040191871.1			
N3.HOG0003884	OG0001708	n4			rna-XM_040187068.1			
N3.HOG0003885	OG0001709	n2			rna-XM_040186678.1			
N3.HOG0003886	OG0001709	n4			rna-XM_040181463.1			
N3.HOG0003887	OG0001710	n0			rna-XM_040185659.1			
N3.HOG0003888	OG0001711	n2			rna-XM_040186137.1			
N3.HOG0003889	OG0001712	n0			rna-XM_040185986.1			
N3.HOG0003890	OG0001713	n2			rna-XM_040186768.1			
N3.HOG0003891	OG0001713	n4			rna-XM_040186770.1			
N3.HOG0003892	OG0001714	n1			rna-XM_040191590.1			
N3.HOG0003893	OG0001714	n4			rna-XM_040185787.1			
N3.HOG0003894	OG0001715	n1			rna-XM_040189941.1			
N3.HOG0003895	OG0001715	n2			rna-XM_040186723.1			
N3.HOG0003896	OG0001716	n2			rna-XM_040191215.1			
N3.HOG0003897	OG0001716	n4			rna-XM_040186760.1			
N3.HOG0003898	OG0001717	n2			rna-XM_040190891.1			
N3.HOG0003899	OG0001717	n4			rna-XM_040185835.1			
N3.HOG0003900	OG0001718	n1			rna-XM_040179314.1			
N3.HOG0003901	OG0001719	n2			rna-XM_040186584.1			
N3.HOG0003902	OG0001719	n4			rna-XM_040186585.1			
N3.HOG0003903	OG0001720	n1			rna-XM_040180893.1			
N3.HOG0003904	OG0001720	n4			rna-XM_040187064.1			
N3.HOG0003905	OG0001721	n0			rna-XM_040187513.1, rna-XM_040187140.1, rna-XM_040186594.1			
N3.HOG0003906	OG0001722	n2			rna-XM_040187188.1			
N3.HOG0003907	OG0001722	n4			rna-XM_040190501.1			
N3.HOG0003908	OG0001723	n1			rna-XM_040190394.1			
N3.HOG0003909	OG0001723	n4			rna-XM_040186785.1			
N3.HOG0003910	OG0001724	n1			rna-XM_040190399.1			
N3.HOG0003911	OG0001724	n3			rna-XM_040187704.1			
N3.HOG0003912	OG0001725	n2			rna-XM_040190910.1			
N3.HOG0003913	OG0001725	n4			rna-XM_040185747.1			
N3.HOG0003914	OG0001726	n1			rna-XM_040190463.1			
N3.HOG0003915	OG0001726	n3			rna-XM_040187235.1			
N3.HOG0003916	OG0001727	n1			rna-XM_040192058.1			
N3.HOG0003917	OG0001727	n3			rna-XM_040187614.1			
N3.HOG0003918	OG0001728	n2			rna-XM_040176882.1			
N3.HOG0003919	OG0001728	n4			rna-XM_040186742.1			
N3.HOG0003920	OG0001729	n1			rna-XM_040187734.1			
N3.HOG0003921	OG0001729	n4			rna-XM_040186289.1			
N3.HOG0003922	OG0001730	n2			rna-XM_040182952.1			
N3.HOG0003923	OG0001730	n4			rna-XM_040186789.1			
N3.HOG0003924	OG0001732	n0			rna-XM_040199702.1			
N3.HOG0003925	OG0001733	n2			rna-XM_040199770.1			
N3.HOG0003926	OG0001733	n4			rna-XM_040199079.1			
N3.HOG0003927	OG0001734	n1			rna-XM_040160796.1			
N3.HOG0003928	OG0001734	n4			rna-XM_040199598.1			
N3.HOG0003929	OG0001735	n0			rna-XM_040199989.1			
N3.HOG0003930	OG0001736	n1			rna-XM_040179135.1			
N3.HOG0003931	OG0001736	n4			rna-XM_040199287.1			
N3.HOG0003932	OG0001737	n0			rna-XM_040160034.1			
N3.HOG0003933	OG0001738	n0			rna-XM_040169718.1			
N3.HOG0003934	OG0001739	n2			rna-XM_040160013.1			
N3.HOG0003935	OG0001739	n4			rna-XM_040199545.1			
N3.HOG0003936	OG0001740	n1			rna-XM_040177022.1			
N3.HOG0003937	OG0001740	n4			rna-XM_040200316.1			
N3.HOG0003938	OG0001741	n1			rna-XM_040160715.1			
N3.HOG0003939	OG0001741	n4			rna-XM_040199230.1			
N3.HOG0003940	OG0001742	n1			rna-XM_040161349.1			
N3.HOG0003941	OG0001742	n3			rna-XM_040199853.1			
N3.HOG0003942	OG0001743	n1			rna-XM_040170233.1			
N3.HOG0003943	OG0001743	n4			rna-XM_040200296.1			
N3.HOG0003944	OG0001744	n1			rna-XM_040170232.1			
N3.HOG0003945	OG0001744	n3			rna-XM_040200291.1			
N3.HOG0003946	OG0001745	n1			rna-XM_040177386.1			
N3.HOG0003947	OG0001745	n3			rna-XM_040199027.1			
N3.HOG0003948	OG0001746	n1			rna-XM_040160236.1			
N3.HOG0003949	OG0001746	n4			rna-XM_040199045.1			
N3.HOG0003950	OG0001747	n2			rna-XM_040160514.1			
N3.HOG0003951	OG0001747	n4			rna-XM_040199556.1			
N3.HOG0003952	OG0001748	n2			rna-XM_040198925.1			
N3.HOG0003953	OG0001749	n1			rna-XM_040160801.1			
N3.HOG0003954	OG0001749	n3			rna-XM_040199367.1			
N3.HOG0003955	OG0001751	n1			rna-XM_040199497.1			
N3.HOG0003956	OG0001751	n2			rna-XM_040169557.1, rna-XM_040199486.1			
N3.HOG0003957	OG0001752	n2			rna-XM_040160161.1			
N3.HOG0003958	OG0001752	n4			rna-XM_040199399.1			
N3.HOG0003959	OG0001754	n3			rna-XM_040194529.1			
N3.HOG0003960	OG0001754	n5			rna-XM_040193186.1			
N3.HOG0003961	OG0001755	n0			rna-XM_040193212.1, rna-XM_040193213.1			
N3.HOG0003962	OG0001756	n2			rna-XM_040193069.1			
N3.HOG0003963	OG0001757	n0			rna-XM_040194192.1			
N3.HOG0003964	OG0001758	n2			rna-XM_040163396.1			
N3.HOG0003965	OG0001758	n4			rna-XM_040193935.1			
N3.HOG0003966	OG0001759	n1			rna-XM_040192987.1			
N3.HOG0003967	OG0001760	n2			rna-XM_040193842.1			
N3.HOG0003968	OG0001760	n5			rna-XM_040192249.1			
N3.HOG0003969	OG0001761	n2			rna-XM_040194261.1			
N3.HOG0003970	OG0001762	n0			rna-XM_040193933.1			
N3.HOG0003971	OG0001763	n0			rna-XM_040193464.1			
N3.HOG0003972	OG0001764	n0			rna-XM_040193540.1			
N3.HOG0003973	OG0001765	n2			rna-XM_040192464.1			
N3.HOG0003974	OG0001766	n0			rna-XM_040193568.1			
N3.HOG0003975	OG0001767	n1			rna-XM_040179210.1			
N3.HOG0003976	OG0001767	n3			rna-XM_040179209.1			
N3.HOG0003977	OG0001768	n2			rna-XM_040179401.1			
N3.HOG0003978	OG0001768	n4			rna-XM_040178795.1			
N3.HOG0003979	OG0001769	n1			rna-XM_040176801.1			
N3.HOG0003980	OG0001769	n3			rna-XM_040178383.1			
N3.HOG0003981	OG0001770	n1			rna-XM_040176623.1			
N3.HOG0003982	OG0001770	n4			rna-XM_040179369.1			
N3.HOG0003983	OG0001771	n0			rna-XM_040179146.1			
N3.HOG0003984	OG0001772	n1			rna-XM_040177172.1			
N3.HOG0003985	OG0001772	n3			rna-XM_040178600.1			
N3.HOG0003986	OG0001773	n2			rna-XM_040175778.1			
N3.HOG0003987	OG0001773	n4			rna-XM_040178593.1			
N3.HOG0003988	OG0001774	n1			rna-XM_040175886.1			
N3.HOG0003989	OG0001774	n4			rna-XM_040178615.1			
N3.HOG0003990	OG0001775	n1			rna-XM_040176942.1			
N3.HOG0003991	OG0001775	n3			rna-XM_040178602.1			
N3.HOG0003992	OG0001777	n0			rna-XM_040178947.1			
N3.HOG0003993	OG0001778	n2			rna-XM_040186874.1			
N3.HOG0003994	OG0001778	n4			rna-XM_040178250.1			
N3.HOG0003995	OG0001779	n0			rna-XM_040178256.1			
N3.HOG0003996	OG0001780	n2			rna-XM_040197488.1, rna-XM_040169472.1			
N3.HOG0003997	OG0001780	n5			rna-XM_040169466.1			
N3.HOG0003998	OG0001781	n2			rna-XM_040195067.1			
N3.HOG0003999	OG0001781	n4			rna-XM_040197326.1			
N3.HOG0004000	OG0001782	n2			rna-XM_040170242.1			
N3.HOG0004001	OG0001782	n4			rna-XM_040197437.1			
N3.HOG0004002	OG0001783	n3			rna-XM_040197654.1			
N3.HOG0004003	OG0001784	n0			rna-XM_040198492.1			
N3.HOG0004004	OG0001785	n2			rna-XM_040196123.1			
N3.HOG0004005	OG0001785	n4			rna-XM_040197286.1			
N3.HOG0004006	OG0001786	n0			rna-XM_040197964.1, rna-XM_040198231.1			
N3.HOG0004007	OG0001787	n0			rna-XM_040165481.1			
N3.HOG0004008	OG0001788	n0			rna-XM_040165597.1			
N3.HOG0004009	OG0001789	n2			rna-XM_040189462.1			
N3.HOG0004010	OG0001789	n4			rna-XM_040165803.1			
N3.HOG0004011	OG0001790	n2			rna-XM_040166403.1			
N3.HOG0004012	OG0001790	n4			rna-XM_040191005.1			
N3.HOG0004013	OG0001791	n0			rna-XM_040166473.1, rna-XM_040166470.1			
N3.HOG0004014	OG0001792	n2			rna-XM_040181734.1			
N3.HOG0004015	OG0001792	n4			rna-XM_040181731.1			
N3.HOG0004016	OG0001793	n2			rna-XM_040164402.1			
N3.HOG0004017	OG0001793	n4			rna-XM_040164404.1			
N3.HOG0004018	OG0001794	n0			rna-XM_040164399.1, rna-XM_040189324.1, rna-XM_040164873.1, rna-XM_040164874.1			
N3.HOG0004019	OG0001795	n0			rna-XM_040165628.1			
N3.HOG0004020	OG0001796	n1			rna-XM_040166259.1			
N3.HOG0004021	OG0001797	n1			rna-XM_040164064.1			
N3.HOG0004022	OG0001797	n4			rna-XM_040187617.1			
N3.HOG0004023	OG0001798	n2			rna-XM_040164670.1			
N3.HOG0004024	OG0001798	n4			rna-XM_040165114.1			
N3.HOG0004025	OG0001799	n0			rna-XM_040181251.1			
N3.HOG0004026	OG0001800	n4			rna-XM_040182718.1			
N3.HOG0004027	OG0001801	n2			rna-XM_040180045.1			
N3.HOG0004028	OG0001801	n5			rna-XM_040180044.1			
N3.HOG0004029	OG0001802	n1			rna-XM_040191350.1			
N3.HOG0004030	OG0001802	n4			rna-XM_040180377.1			
N3.HOG0004031	OG0001803	n0			rna-XM_040182179.1			
N3.HOG0004032	OG0001804	n1			rna-XM_040182409.1			
N3.HOG0004033	OG0001804	n4			rna-XM_040183024.1			
N3.HOG0004034	OG0001805	n2			rna-XM_040181918.1			
N3.HOG0004035	OG0001805	n4			rna-XM_040180826.1			
N3.HOG0004036	OG0001806	n1			rna-XM_040175424.1			
N3.HOG0004037	OG0001806	n3			rna-XM_040180808.1			
N3.HOG0004038	OG0001807	n2			rna-XM_040186145.1			
N3.HOG0004039	OG0001807	n4			rna-XM_040180846.1			
N3.HOG0004040	OG0001809	n0			rna-XM_040182799.1			
N3.HOG0004041	OG0001810	n1			rna-XM_040172632.1			
N3.HOG0004042	OG0001810	n4			rna-XM_040180523.1			
N3.HOG0004043	OG0001811	n0			rna-XM_040180304.1			
